Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH
1:00:00,0.8,779,-200,2.0,581,13,1204,22,1323,505,9.7,79.5
2:00:00,0.2,761,-200,1.4,540,-200,1269,-200,1303,486,10.1,75.5
3:00:00,0.1,780,-200,1.8,568,24,1200,34,1331,501,11.8,77.1
4:00:00,-200,835,-200,3.3,672,43,1053,43,1423,628,11.6,78.2
5:00:00,0.5,1004,-200,9.4,955,146,758,84,1671,1043,9.1,79.3
6:00:00,1.4,1272,-200,21.1,1328,333,567,108,2085,1463,7.2,78.7
7:00:00,3.3,1173,-200,17.2,1217,298,625,112,1945,1358,6.1,80.6
8:00:00,3.6,986,-200,8.5,922,178,820,104,1586,971,5.1,82.8
9:00:00,1.7,942,-200,6.8,849,177,907,107,1496,894,4.8,76.0
10:00:00,1.5,957,-200,7.4,875,172,891,102,1525,871,5.0,75.9
11:00:00,1.6,1024,-200,12.1,1052,183,779,104,1690,952,4.1,76.3
12:00:00,2.1,962,-200,9.6,963,164,835,96,1592,843,4.4,79.1
13:00:00,2.1,958,-200,7.4,873,122,868,80,1550,750,3.8,79.8
14:00:00,1.6,933,-200,6.4,831,105,888,72,1514,710,3.6,83.0
15:00:00,1.3,942,-200,8.3,912,144,842,106,1551,814,3.4,83.9
16:00:00,1.6,1073,-200,14.0,1117,220,693,119,1762,1052,2.9,79.5
17:00:00,3.1,1086,-200,15.3,1159,207,686,119,1782,1060,2.8,74.5
18:00:00,3.3,1091,-200,15.4,1161,210,682,128,1797,1153,2.9,72.5
19:00:00,3.4,980,-200,10.9,1009,175,786,112,1625,986,3.8,74.6
20:00:00,2.8,904,-200,7.5,877,117,890,95,1488,781,5.9,75.9
21:00:00,1.5,865,-200,5.2,773,93,991,85,1414,653,7.3,78.2
22:00:00,1.3,898,-200,7.1,863,118,911,101,1493,777,3.6,79.0
23:00:00,1.6,945,-200,7.6,883,132,837,94,1563,1015,3.6,78.6
0:00:00,1.5,854,-200,5.0,764,88,932,76,1476,922,5.3,78.2
1:00:00,1,751,-200,2.0,587,43,1165,50,1353,678,6.1,79.7
2:00:00,0.5,723,-200,1.5,544,-200,1274,-200,1315,584,6.0,78.9
3:00:00,0.4,754,-200,2.5,620,44,1102,51,1372,725,6.3,77.9
4:00:00,0.6,758,-200,3.3,670,50,1070,42,1365,688,6.3,83.0
5:00:00,0.7,873,-200,7.3,871,101,871,62,1528,887,5.6,74.5
6:00:00,1.3,1176,-200,23.8,1398,339,567,111,2120,1494,4.9,80.8
7:00:00,4,1257,-200,27.6,1495,379,524,129,2245,1647,4.3,81.0
8:00:00,5,1137,-200,16.7,1200,321,648,135,1821,1489,4.3,85.3
9:00:00,3.6,1064,-200,14.3,1126,272,711,139,1656,1361,4.6,84.5
10:00:00,2.8,1026,-200,13.3,1094,278,769,134,1629,1224,4.4,84.4
11:00:00,2.6,986,-200,14.5,1133,253,773,141,1619,1174,4.3,83.8
12:00:00,2.7,908,-200,11.5,1031,187,857,112,1469,901,4.1,82.5
13:00:00,2.3,888,-200,10.8,1007,149,870,105,1448,794,3.9,83.9
14:00:00,2,843,-200,6.4,830,89,995,72,1339,577,4.5,83.9
15:00:00,1.3,905,-200,8.8,931,124,876,90,1460,776,4.5,82.0
16:00:00,1.7,1023,-200,14.3,1127,206,760,126,1635,982,4.0,79.5
17:00:00,2.8,1125,-200,19.4,1279,241,662,154,1840,1256,3.7,76.2
18:00:00,3.8,1211,-200,27.1,1483,303,586,173,2092,1483,3.1,69.0
19:00:00,4.9,1140,-200,19.7,1289,294,634,162,1884,1390,3.7,66.3
20:00:00,4.3,1029,-200,13.6,1105,203,737,128,1666,1195,5.0,70.8
21:00:00,2.6,981,-200,12.1,1054,176,768,120,1592,1135,6.5,72.4
22:00:00,2.4,971,-200,11.0,1014,155,788,111,1585,1115,7.6,74.2
23:00:00,1.9,927,-200,8.8,930,108,840,89,1522,1026,8.6,75.8
0:00:00,1.4,868,-200,6.7,846,72,925,69,1448,836,10.9,74.9
1:00:00,1.1,863,-200,6.3,824,65,905,70,1469,925,12.3,78.0
2:00:00,0.9,820,-200,4.1,716,-200,994,-200,1380,933,12.5,81.2
3:00:00,0.7,777,-200,2.9,645,39,1076,59,1334,781,11.9,81.5
4:00:00,0.5,855,-200,5.0,762,79,942,73,1444,959,12.3,84.1
5:00:00,0.8,960,-200,9.9,973,140,769,89,1616,1155,10.8,83.9
6:00:00,1.3,1310,-200,27.5,1492,427,527,142,2194,1686,8.9,83.5
7:00:00,4.7,1339,-200,30.4,1561,366,498,145,2357,1791,8.4,82.9
8:00:00,4.6,1211,-200,19.8,1290,311,606,156,1913,1643,7.5,82.5
9:00:00,3.7,1068,-200,15.7,1171,275,711,148,1717,1360,6.9,82.8
10:00:00,2.8,932,-200,11.3,1026,195,851,122,1523,944,6.6,80.7
11:00:00,1.8,949,-200,12.6,1069,144,819,106,1547,905,6.3,80.2
12:00:00,1.9,944,-200,11.9,1045,162,829,106,1525,884,5.4,79.7
13:00:00,2,966,-200,14.4,1131,200,800,127,1612,968,5.8,76.8
14:00:00,2,940,-200,12.4,1063,176,848,113,1539,929,4.9,67.4
15:00:00,2.1,934,-200,11.7,1041,203,865,136,1496,936,4.4,52.1
16:00:00,2.1,1052,-200,18.4,1252,237,739,153,1729,1107,4.2,40.3
17:00:00,3.2,1109,-200,22.9,1374,263,676,172,1795,1225,3.1,44.8
18:00:00,4,1169,-200,25.0,1430,300,636,190,1901,1372,4.6,42.1
19:00:00,4.6,1093,-200,15.5,1163,189,717,160,1705,1139,5.0,38.5
20:00:00,3,1084,-200,16.7,1200,185,686,159,1753,1505,7.0,38.5
21:00:00,2.9,970,-200,11.2,1023,134,787,123,1552,1074,10.0,38.4
22:00:00,1.9,951,-200,9.0,939,96,849,101,1488,868,13.0,43.1
23:00:00,1.4,1038,-200,12.1,1053,122,744,116,1631,1095,14.0,48.2
0:00:00,2.1,950,-200,8.9,937,64,802,80,1566,989,13.3,50.8
1:00:00,1.2,831,-200,3.7,695,30,1033,51,1355,658,13.4,52.8
2:00:00,0.6,813,-200,3.1,656,-200,1070,-200,1332,603,13.5,62.4
3:00:00,0.4,797,-200,2.5,621,23,1105,37,1303,562,13.0,68.2
4:00:00,-200,824,-200,3.1,660,36,1033,46,1342,618,11.6,69.0
5:00:00,0.4,879,-200,5.7,796,58,912,64,1454,747,8.6,69.8
6:00:00,0.7,1132,-200,15.6,1166,168,652,108,1827,1229,8.5,71.3
7:00:00,2.3,1291,-200,25.2,1434,306,526,151,2239,1494,7.8,74.0
8:00:00,4,1193,-200,15.4,1160,231,630,153,1927,1281,7.2,75.1
9:00:00,2.8,1057,-200,8.4,914,157,796,116,1665,954,6.5,66.2
10:00:00,1.6,1027,-200,8.0,899,132,822,116,1563,810,6.5,60.5
11:00:00,1.6,1084,-200,12.1,1052,136,736,130,1677,882,6.8,54.3
12:00:00,2,1032,-200,12.6,1071,127,742,131,1619,840,7.0,51.3
13:00:00,2,977,-200,10.6,998,125,810,131,1554,743,7.2,49.5
14:00:00,1.7,1039,-200,12.6,1069,138,773,135,1646,880,7.2,45.0
15:00:00,2,1056,-200,14.3,1127,163,734,152,1694,928,6.8,43.5
16:00:00,2.2,1164,-200,20.3,1306,259,648,198,1886,1218,5.8,43.3
17:00:00,3.2,1124,-200,20.5,1309,236,655,183,1845,1170,5.8,43.5
18:00:00,3.6,1152,-200,22.1,1355,245,628,175,1879,1620,5.5,44.1
19:00:00,3.8,1223,-200,23.8,1399,344,592,193,1940,1508,5.9,45.1
20:00:00,4.8,1058,-200,14.7,1139,188,696,140,1699,1318,7.3,47.3
21:00:00,2.8,1049,-200,15.1,1152,149,693,128,1730,1189,9.4,56.0
22:00:00,2.6,1010,-200,10.8,1006,102,779,100,1589,1000,11.2,61.7
23:00:00,1.9,981,-200,10.2,985,99,779,97,1572,1020,12.3,58.0
0:00:00,1.7,886,-200,6.5,834,48,904,67,1440,767,14.8,56.7
1:00:00,1,821,-200,3.9,706,36,1021,58,1360,674,13.1,56.7
2:00:00,0.7,784,-200,2.8,641,-200,1114,-200,1319,588,13.3,59.1
3:00:00,0.5,771,-200,2.1,593,30,1155,45,1291,545,12.0,62.1
4:00:00,0.4,819,-200,3.4,677,56,1048,62,1379,685,11.5,60.4
5:00:00,0.6,836,-200,4.7,747,51,961,59,1384,702,10.1,60.2
6:00:00,0.7,1114,-200,15.8,1174,172,667,102,1819,1188,8.6,64.4
7:00:00,2.4,1319,-200,26.6,1470,316,520,154,2276,1589,8.0,68.8
8:00:00,4.4,1211,-200,14.8,1143,269,632,157,1860,1331,7.5,70.9
9:00:00,3.1,1051,-200,9.3,950,196,802,138,1593,1040,6.8,65.9
10:00:00,2,1108,-200,12.0,1049,206,749,142,1701,1137,6.1,74.3
11:00:00,2.1,1014,-200,10.9,1012,156,795,125,1548,851,5.6,76.3
12:00:00,2.1,1003,-200,11.9,1047,120,769,120,1578,782,5.4,69.5
13:00:00,2.1,1021,-200,13.2,1092,161,764,150,1606,908,5.1,64.8
14:00:00,2.2,986,-200,8.9,937,114,833,120,1473,806,5.3,49.9
15:00:00,1.6,1098,-200,13.0,1084,191,754,173,1648,985,5.2,37.1
16:00:00,2.4,1157,-200,18.2,1245,236,665,187,1782,1211,4.5,30.6
17:00:00,3.3,1190,-200,23.7,1395,287,606,206,1914,1411,5.2,32.9
18:00:00,4,1183,-200,21.6,1341,266,628,187,1881,1395,5.6,35.5
19:00:00,4.1,1231,-200,21.6,1341,274,626,170,1937,1578,5.9,40.0
20:00:00,4.2,1102,-200,16.5,1195,196,690,149,1762,1325,6.9,40.3
21:00:00,2.9,1041,-200,12.3,1060,144,748,124,1629,1185,8.6,38.9
22:00:00,2.3,1090,-200,13.6,1103,142,695,119,1686,1235,9.6,41.0
23:00:00,2.2,1074,-200,12.8,1078,124,685,108,1673,1317,10.6,42.0
0:00:00,2.1,977,-200,9.4,956,93,765,93,1581,1114,10.2,43.5
1:00:00,1.6,949,-200,8.3,910,71,816,77,1552,1015,10.0,46.8
2:00:00,1.2,912,-200,6.7,842,-200,863,-200,1489,1015,9.7,48.0
3:00:00,1.2,863,-200,4.6,746,56,919,76,1415,961,9.7,48.6
4:00:00,0.9,834,-200,3.6,689,46,988,58,1367,796,9.4,50.0
5:00:00,0.6,865,-200,5.0,764,51,917,63,1430,826,7.9,52.9
6:00:00,0.7,974,-200,8.2,908,83,793,75,1546,1057,6.9,51.0
7:00:00,1.3,1079,-200,10.7,1004,175,713,111,1628,1302,6.1,48.1
8:00:00,2,1084,-200,10.3,990,148,734,116,1633,1284,5.0,48.0
9:00:00,1.9,1107,-200,12.9,1080,167,714,138,1675,1348,4.2,50.3
10:00:00,2.2,1040,-200,11.0,1015,120,775,117,1543,1025,3.9,52.6
11:00:00,1.9,1019,-200,8.3,913,78,840,94,1428,759,3.0,52.7
12:00:00,1.5,1003,-200,8.2,907,76,862,91,1427,680,2.5,50.5
13:00:00,1.4,925,-200,5.2,772,45,1001,60,1308,516,2.0,49.4
14:00:00,1,910,-200,4.6,743,54,1039,66,1282,500,1.0,45.2
15:00:00,1,1012,-200,7.2,868,70,884,87,1435,700,0.5,43.3
16:00:00,1.4,1100,-200,9.4,954,87,809,106,1512,1360,1.4,38.8
17:00:00,1.6,1046,-200,8.0,901,69,849,94,1464,722,0.9,36.8
18:00:00,1.6,1083,-200,10.7,1003,95,787,112,1524,842,0.3,35.0
19:00:00,2.1,1050,-200,9.6,962,107,810,120,1496,879,0.9,32.4
20:00:00,2,1050,-200,8.7,927,88,830,106,1475,836,4.1,33.1
21:00:00,1.9,1142,-200,11.6,1035,100,746,112,1611,1062,7.7,35.1
22:00:00,2.3,1165,-200,11.8,1043,125,717,120,1644,1188,10.9,36.6
23:00:00,2.4,1136,-200,10.5,995,132,727,114,1591,1236,13.7,37.9
0:00:00,2.2,986,-200,5.5,790,57,869,70,1422,853,14.0,38.0
1:00:00,1.2,971,-200,5.5,790,46,871,64,1447,875,14.1,36.6
2:00:00,1.1,908,-200,3.8,701,-200,971,-200,1381,704,15.0,35.4
3:00:00,0.8,882,-200,2.9,648,34,1023,55,1338,666,16.5,34.3
4:00:00,-200,900,-200,3.4,674,33,974,50,1355,679,15.8,37.4
5:00:00,0.6,935,-200,4.1,716,50,915,62,1415,877,13.2,41.2
6:00:00,0.7,939,-200,4.1,718,39,927,53,1395,826,11.0,40.6
7:00:00,0.4,982,-200,4.7,750,84,893,85,1417,881,9.5,40.0
8:00:00,0.6,1088,-200,7.1,862,93,786,102,1519,1110,8.5,37.5
9:00:00,0.9,1065,-200,7.4,872,82,831,97,1481,927,7.5,38.4
10:00:00,0.9,1016,-200,7.3,868,73,889,91,1407,665,6.6,40.1
11:00:00,0.8,930,-200,4.2,723,43,1035,62,1263,474,5.5,41.4
12:00:00,0.4,928,-200,4.1,716,39,1060,57,1252,459,4.9,40.2
13:00:00,0.3,889,-200,3.8,698,27,1132,40,1234,437,4.6,36.8
14:00:00,0.1,966,-200,5.8,802,46,968,60,1383,607,4.7,30.3
15:00:00,0.5,973,-200,5.6,792,53,977,70,1356,620,3.8,29.1
16:00:00,0.4,950,-200,4.8,754,38,1003,53,1325,551,2.3,29.2
17:00:00,0.3,982,-200,5.3,780,39,974,54,1374,532,2.0,31.0
18:00:00,0.4,990,-200,6.1,814,49,929,58,1399,578,2.0,30.8
19:00:00,0.6,1017,-200,7.4,873,68,874,73,1464,721,3.3,31.5
20:00:00,0.8,1067,-200,9.0,938,102,825,99,1520,912,5.7,28.6
21:00:00,1.2,1147,-200,11.7,1040,123,745,102,1635,1155,8.3,29.2
22:00:00,1.6,1132,-200,11.0,1014,106,728,101,1628,1279,10.5,35.0
23:00:00,1.2,976,-200,6.0,814,66,855,77,1448,1018,14.5,35.4
0:00:00,0.5,920,-200,4.3,730,43,944,55,1393,842,15.7,36.5
1:00:00,0.3,879,-200,2.8,642,33,1031,51,1343,740,16.1,36.3
2:00:00,0.1,854,-200,2.3,604,-200,1090,-200,1317,625,17.3,34.1
3:00:00,-200,880,-200,2.9,649,33,1022,50,1374,739,17.6,31.9
4:00:00,0.1,925,-200,4.1,717,75,936,75,1455,970,18.0,30.2
5:00:00,0.3,1044,-200,8.3,912,111,758,89,1604,1177,14.6,29.7
6:00:00,0.8,1279,-200,16.6,1197,250,599,112,1906,1518,12.8,31.9
7:00:00,2.3,1403,-200,25.6,1443,313,508,142,2234,1811,11.5,41.4
8:00:00,3.4,1282,-200,17.7,1230,263,594,145,1924,1696,10.6,44.9
9:00:00,2.5,1262,-200,16.2,1187,282,633,165,1842,1603,9.7,46.3
10:00:00,2.4,1195,-200,15.1,1153,226,678,159,1732,1370,8.3,47.2
11:00:00,2.1,1173,-200,14.3,1127,176,709,159,1678,1194,7.8,47.5
12:00:00,-200,1102,-200,10.8,1007,120,777,131,1534,880,7.5,51.4
13:00:00,-200,1076,-200,10.1,982,96,799,123,1523,748,6.1,45.9
14:00:00,-200,1078,-200,10.9,1012,115,777,129,1523,868,4.6,32.5
15:00:00,-200,1100,-200,11.0,1014,108,761,126,1533,959,4.0,24.3
16:00:00,-200,1234,-200,16.8,1205,142,658,149,1781,1160,4.2,18.8
17:00:00,-200,1323,-200,20.7,1316,219,586,200,1911,1453,5.3,18.4
18:00:00,-200,1263,-200,19.5,1283,193,610,174,1863,1400,4.3,18.6
19:00:00,-200,1216,-200,14.6,1136,128,658,131,1737,1265,4.8,16.7
20:00:00,-200,1247,-200,14.3,1127,127,664,135,1761,1366,7.5,13.5
21:00:00,-200,1264,-200,15.9,1177,132,628,134,1820,1593,11.7,15.3
22:00:00,-200,1111,-200,10.3,988,77,728,96,1619,1336,14.7,19.2
23:00:00,-200,1068,-200,8.8,931,72,762,94,1576,1317,17.4,25.6
0:00:00,-200,1015,-200,6.8,850,57,802,79,1531,1173,18.8,34.0
1:00:00,-200,989,-200,6.3,827,56,827,79,1513,1163,19.1,36.4
2:00:00,-200,930,-200,3.9,708,-200,924,-200,1440,1012,19.5,39.6
3:00:00,-200,952,-200,4.1,717,64,879,89,1481,1164,20.2,39.6
4:00:00,-200,981,-200,4.7,747,52,856,69,1493,1090,19.8,41.7
5:00:00,-200,1138,-200,9.9,974,122,683,91,1716,1338,16.5,43.3
6:00:00,-200,1472,-200,24.8,1424,314,499,135,2257,1808,14.5,45.9
7:00:00,-200,1626,-200,37.3,1713,395,412,166,2643,2176,12.8,49.7
8:00:00,-200,1480,-200,26.2,1460,357,494,189,2238,2028,11.5,56.3
9:00:00,-200,1367,-200,21.6,1342,308,567,193,2002,1758,9.5,67.9
10:00:00,-200,1245,-200,16.1,1181,184,645,164,1747,1350,8.3,74.1
11:00:00,-200,1194,-200,13.0,1083,128,685,139,1632,1060,7.7,75.6
12:00:00,-200,1156,-200,13.4,1096,125,713,130,1615,954,6.8,72.4
13:00:00,-200,1107,-200,13.7,1106,135,727,129,1615,1024,5.7,50.2
14:00:00,-200,1127,-200,14.0,1117,158,714,132,1625,1092,5.7,39.4
15:00:00,-200,1083,-200,10.4,994,106,771,101,1544,927,4.4,75.9
16:00:00,-200,1289,-200,17.5,1225,163,632,145,1796,1274,4.9,78.6
17:00:00,-200,1209,-200,12.9,1082,143,685,133,1662,978,4.5,69.2
18:00:00,-200,1221,-200,14.9,1145,96,648,110,1753,1050,3.8,66.0
19:00:00,-200,1255,-200,15.5,1164,127,638,126,1793,1301,4.3,70.1
20:00:00,-200,1163,-200,11.2,1022,95,695,102,1644,1141,7.1,72.1
21:00:00,-200,1234,-200,14.3,1126,104,644,104,1782,1252,11.1,75.7
22:00:00,-200,1240,-200,14.2,1124,131,645,112,1799,1300,-200,80.4
23:00:00,-200,1128,-200,10.0,978,92,733,89,1683,1193,17.2,82.4
0:00:00,-200,1057,-200,7.6,881,53,784,67,1574,1081,17.8,84.0
1:00:00,-200,1026,-200,5.8,801,45,816,63,1545,1094,18.8,83.6
2:00:00,-200,925,-200,3.1,656,-200,967,-200,1440,917,19.3,82.5
3:00:00,-200,917,-200,2.7,635,19,1006,34,1421,727,18.8,82.0
4:00:00,-200,1011,-200,5.4,782,75,828,73,1562,1116,18.2,80.9
5:00:00,-200,1079,-200,7.3,869,84,751,76,1634,1223,16.0,81.2
6:00:00,-200,1322,-200,18.4,1250,160,562,102,1999,1556,13.8,80.9
7:00:00,-200,1526,-200,27.7,1495,286,471,140,2405,1904,12.9,70.6
8:00:00,-200,1338,-200,16.9,1207,212,576,150,1951,1697,12.8,65.1
9:00:00,-200,1421,-200,22.1,1354,279,545,194,2063,1854,12.2,75.2
10:00:00,-200,1197,-200,17.0,1209,207,656,162,1770,1306,10.6,76.4
11:00:00,-200,1116,-200,12.4,1063,140,736,138,1571,980,10.3,77.3
12:00:00,-200,1115,-200,11.5,1031,110,741,123,1561,870,10.2,74.4
13:00:00,-200,1018,-200,7.5,880,67,865,86,1421,613,10.0,69.4
14:00:00,-200,1109,-200,10.3,989,98,778,107,1537,819,10.2,60.9
15:00:00,-200,1105,-200,10.2,984,97,767,106,1532,868,10.3,59.8
16:00:00,-200,1128,-200,11.5,1032,87,733,99,1576,876,9.8,57.6
17:00:00,-200,1301,-200,17.0,1210,124,623,140,1813,1153,9.2,52.4
18:00:00,4.1,1416,-200,21.5,1339,165,544,163,1998,1492,9.4,48.3
19:00:00,3.8,1301,-200,18.6,1256,164,593,144,1914,1382,10.6,43.4
20:00:00,3.4,1261,-200,15.3,1158,122,628,120,1837,1303,12.6,42.3
21:00:00,2.9,1295,-200,17.0,1211,134,602,120,1917,1404,15.0,41.2
22:00:00,3.1,1239,-200,14.4,1129,121,637,106,1839,1308,14.2,48.1
23:00:00,3.5,1229,-200,13.6,1103,112,627,95,1866,1320,15.1,52.5
0:00:00,2.4,1125,-200,9.6,963,62,713,70,1719,1179,18.0,54.7
1:00:00,1.6,1044,-200,6.4,832,50,794,67,1580,1160,17.9,58.7
2:00:00,1.3,976,-200,4.8,754,-200,842,-200,1545,1070,17.7,60.0
3:00:00,0.9,1015,-200,5.4,781,72,796,70,1595,1181,17.6,61.3
4:00:00,1,954,-200,4.1,715,48,867,50,1527,1010,17.5,59.8
5:00:00,0.8,1032,-200,6.3,826,58,781,60,1627,1075,15.6,65.8
6:00:00,1.1,1518,-200,26.9,1476,306,469,127,2388,1839,14.0,59.6
7:00:00,4.4,1602,-200,35.6,1678,351,410,149,2662,2105,13.2,62.6
8:00:00,-200,1362,-200,17.5,1225,252,551,158,2003,1826,12.0,63.9
9:00:00,-200,1394,-200,19.9,1294,266,555,190,2031,1834,11.6,62.5
10:00:00,3.3,1205,-200,12.6,1070,159,682,127,1735,1268,12.0,68.6
11:00:00,2.1,1210,-200,14.0,1118,144,658,130,1742,1422,12.5,54.6
12:00:00,2.1,1138,-200,12.2,1055,117,712,125,1624,1028,12.3,54.5
13:00:00,2,1079,-200,11.1,1019,108,749,113,1559,929,12.4,48.1
14:00:00,1.5,1158,-200,14.3,1126,153,693,143,1654,1150,12.7,37.7
15:00:00,2.1,1186,-200,15.1,1151,166,680,157,1686,1235,13.2,30.3
16:00:00,2.3,1261,-200,18.6,1258,179,629,170,1813,1315,12.3,28.1
17:00:00,2.8,1339,-200,22.0,1352,225,569,187,1990,1469,13.3,28.9
18:00:00,3.6,1342,-200,23.0,1377,261,567,181,2017,1515,12.3,29.0
19:00:00,4,1317,-200,21.1,1327,228,575,158,1996,1510,12.9,28.3
20:00:00,3.7,1210,-200,15.0,1148,137,639,112,1849,1327,12.9,29.7
21:00:00,2.5,1220,-200,13.6,1105,116,643,100,1838,1318,13.9,38.7
22:00:00,2.3,1276,-200,14.6,1135,143,625,105,1887,1436,13.5,56.3
23:00:00,2.5,1270,-200,16.3,1189,157,592,107,1917,1608,13.2,57.9
0:00:00,2.7,1053,-200,8.8,933,72,743,72,1658,1257,14.2,63.4
1:00:00,1.3,956,-200,6.0,813,42,846,59,1544,1094,17.2,69.5
2:00:00,0.8,954,-200,5.5,790,-200,826,-200,1564,1066,19.9,74.7
3:00:00,0.9,912,-200,3.9,706,34,891,55,1500,1022,19.7,73.9
4:00:00,0.5,973,-200,5.8,802,74,806,70,1597,1139,19.0,72.1
5:00:00,0.8,1037,-200,8.2,906,75,743,59,1707,1158,16.4,60.0
6:00:00,1,1306,-200,20.1,1299,199,519,95,2116,1602,15.1,47.8
7:00:00,2.9,1367,-200,25.5,1441,262,470,120,2283,1770,14.8,47.3
8:00:00,3.8,1335,-200,21.6,1340,236,519,133,2141,1651,14.6,52.9
9:00:00,3.5,1250,-200,15.5,1166,186,626,133,1925,1435,13.7,65.0
10:00:00,2.4,1142,-200,11.2,1021,132,712,120,1670,1159,13.2,59.4
11:00:00,1.8,1168,-200,15.4,1160,140,671,132,1784,1193,13.2,58.3
12:00:00,2.1,1125,-200,14.6,1137,143,691,135,1696,1094,11.7,54.8
13:00:00,2.1,1083,-200,12.5,1066,99,725,121,1621,912,9.9,48.7
14:00:00,1.5,1080,-200,12.3,1059,107,733,123,1622,908,9.8,39.9
15:00:00,1.5,1085,-200,13.2,1091,130,723,129,1638,1010,8.9,33.8
16:00:00,1.8,1115,-200,14.7,1140,133,682,129,1746,1020,8.4,29.9
17:00:00,2.1,1259,-200,19.9,1295,188,600,156,1990,1280,9.2,23.7
18:00:00,3,1241,-200,19.1,1271,155,606,131,1971,1287,9.9,26.6
19:00:00,2.8,1156,-200,14.8,1144,154,651,115,1832,1216,10.8,25.7
20:00:00,2.5,1055,-200,8.6,922,95,784,79,1634,990,11.7,27.7
21:00:00,1.4,1144,-200,11.0,1014,110,712,86,1744,1146,13.7,30.1
22:00:00,1.7,1169,-200,13.0,1084,116,655,91,1831,1273,16.3,33.2
23:00:00,1.8,1195,-200,15.2,1156,153,621,99,1897,1346,17.9,38.1
0:00:00,2.4,1158,-200,12.1,1052,111,649,83,1785,1353,19.3,41.2
1:00:00,1.9,1075,-200,9.9,973,79,695,74,1748,1231,20.1,43.8
2:00:00,1.4,973,-200,6.0,810,-200,820,-200,1599,1002,20.0,46.9
3:00:00,0.8,989,-200,6.3,825,47,774,64,1602,1126,20.2,46.3
4:00:00,0.7,967,-200,5.5,789,61,810,61,1597,995,18.9,45.5
5:00:00,0.8,968,-200,5.8,803,56,806,62,1586,1003,17.9,48.8
6:00:00,0.7,1062,-200,8.1,902,69,733,65,1715,1055,16.7,51.2
7:00:00,1,1143,-200,10.0,979,109,677,79,1829,1156,15.9,51.0
8:00:00,1.7,1152,-200,9.9,976,111,672,90,1800,1179,15.3,57.2
9:00:00,1.9,1238,-200,13.1,1088,150,636,116,1883,1306,13.7,63.1
10:00:00,2.3,1103,-200,9.2,946,87,737,89,1686,934,12.7,54.5
11:00:00,1.7,1043,-200,6.7,843,64,799,68,1628,689,12.2,51.3
12:00:00,1.3,1058,-200,6.5,833,47,804,53,1623,626,13.0,45.4
13:00:00,1.2,960,-200,3.4,676,34,983,34,1488,488,11.1,41.3
14:00:00,0.8,972,-200,3.8,699,37,982,38,1505,495,10.1,34.2
15:00:00,0.9,1012,-200,5.2,775,49,899,53,1547,562,11.6,27.7
16:00:00,1.1,1021,-200,6.0,814,54,858,62,1545,615,10.1,25.3
17:00:00,1.2,1034,-200,6.0,812,70,866,82,1563,660,9.3,25.6
18:00:00,1.3,1026,-200,5.6,791,76,875,88,1549,664,10.1,25.2
19:00:00,1.4,966,-200,4.4,735,59,932,70,1494,567,10.4,25.7
20:00:00,1.2,948,-200,3.7,697,44,983,53,1475,506,13.0,26.8
21:00:00,0.9,984,-200,5.0,762,47,870,57,1557,560,16.4,27.3
22:00:00,1.1,1077,-200,7.1,859,71,790,73,1673,724,19.1,28.0
23:00:00,1.5,1163,-200,7.9,893,90,706,83,1760,977,21.0,30.7
0:00:00,1.7,965,-200,3.7,692,45,927,52,1549,653,22.1,33.3
1:00:00,0.9,941,-200,3.6,687,44,949,52,1530,642,22.2,37.4
2:00:00,0.7,851,-200,2.1,589,-200,1119,-200,1432,501,23.6,40.9
3:00:00,0.4,870,-200,2.0,581,15,1119,26,1463,450,23.6,43.5
4:00:00,-200,834,-200,1.3,527,10,1242,17,1458,427,22.8,47.7
5:00:00,0.3,859,-200,1.7,561,19,1162,28,1476,470,20.3,52.1
6:00:00,0.4,843,-200,1.5,544,20,1242,29,1442,447,18.0,53.5
7:00:00,0.4,851,-200,1.6,551,30,1224,37,1443,463,16.4,56.7
8:00:00,0.5,853,-200,1.7,557,24,1215,31,1435,454,14.9,59.4
9:00:00,0.5,908,-200,2.7,632,35,1095,46,1494,500,13.8,56.8
10:00:00,0.7,928,-200,3.6,687,48,1025,66,1491,528,13.2,58.4
11:00:00,0.9,905,-200,3.0,652,41,1076,54,1446,490,11.8,61.0
12:00:00,0.8,901,-200,2.9,646,37,1105,50,1446,488,11.4,59.1
13:00:00,0.8,869,-200,2.5,619,32,1163,44,1417,475,11.3,47.9
14:00:00,0.7,891,-200,3.1,655,43,1107,52,1452,486,10.7,34.6
15:00:00,0.8,855,-200,2.3,606,28,1214,37,1403,438,9.0,25.7
16:00:00,0.7,911,-200,3.0,654,38,1102,51,1466,477,8.0,17.4
17:00:00,0.8,989,-200,4.0,713,72,954,78,1552,626,7.5,16.8
18:00:00,1.2,1048,-200,6.3,826,89,853,90,1637,747,7.6,17.0
19:00:00,1.6,1049,-200,6.6,839,103,846,110,1636,858,8.7,15.8
20:00:00,1.6,1035,-200,7.3,868,77,833,86,1653,775,11.7,14.9
21:00:00,1.5,1034,-200,6.8,850,84,831,88,1643,803,15.9,16.7
22:00:00,1.5,1022,-200,6.3,826,82,857,91,1627,777,19.3,23.9
23:00:00,1.5,1007,-200,5.9,809,81,876,93,1611,770,23.1,33.8
