Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2
16:37:00,2.962,0.104,237.650,11.600,0.000,0.000
16:38:00,2.764,0.138,238.220,11.400,0.000,0.000
16:39:00,2.748,0.106,237.750,11.400,0.000,0.000
16:40:00,2.722,0.098,237.720,11.600,0.000,0.000
16:41:00,2.768,0.098,238.250,11.800,0.000,0.000
16:42:00,2.832,0.092,236.910,11.800,0.000,0.000
16:43:00,2.804,0.090,236.120,11.800,0.000,0.000
16:44:00,2.788,0.092,236.720,11.800,0.000,0.000
16:45:00,2.802,0.092,236.590,11.800,0.000,0.000
16:46:00,2.800,0.088,235.400,11.800,0.000,0.000
16:47:00,2.776,0.100,234.200,11.800,0.000,0.000
16:48:00,2.768,0.116,234.660,11.800,0.000,0.000
16:49:00,2.798,0.098,234.700,12.000,0.000,0.000
16:50:00,2.846,0.072,233.860,13.800,0.000,0.000
16:51:00,3.234,0.000,235.000,13.800,0.000,0.000
16:52:00,3.256,0.000,235.640,13.800,0.000,0.000
16:53:00,3.272,0.100,235.310,14.200,0.000,0.000
16:54:00,3.328,0.128,234.470,14.000,0.000,0.000
16:55:00,3.316,0.180,235.440,14.400,0.000,0.000
16:56:00,3.390,0.248,235.230,14.400,0.000,1.000
16:57:00,3.418,0.244,233.640,14.400,0.000,1.000
16:58:00,3.384,0.242,233.170,14.400,0.000,2.000
16:59:00,3.374,0.244,233.820,14.400,0.000,1.000
17:00:00,3.388,0.242,233.350,14.400,0.000,2.000
17:01:00,3.376,0.238,232.460,14.400,0.000,1.000
17:02:00,3.354,0.236,232.290,15.000,0.000,1.000
17:03:00,3.472,0.176,231.570,15.000,0.000,2.000
17:04:00,3.484,0.136,231.180,14.800,0.000,1.000
17:05:00,3.422,0.136,230.940,14.800,0.000,1.000
17:06:00,3.416,0.136,231.330,14.800,0.000,2.000
17:07:00,3.446,0.138,233.010,15.600,0.000,1.000
17:08:00,3.660,0.144,233.930,15.200,0.000,1.000
17:09:00,3.586,0.140,232.830,15.200,0.000,2.000
17:10:00,3.556,0.156,234.180,15.400,0.000,1.000
17:11:00,3.604,0.276,235.760,15.800,0.000,1.000
17:12:00,3.728,0.270,234.860,15.800,0.000,2.000
17:13:00,3.700,0.268,234.110,15.600,0.000,1.000
17:14:00,3.678,0.266,233.910,15.600,0.000,1.000
17:15:00,3.670,0.272,235.240,15.800,0.000,1.000
17:16:00,3.702,0.276,234.860,16.000,0.000,1.000
17:17:00,3.744,0.288,234.460,16.200,0.000,2.000
17:18:00,3.796,0.288,234.740,16.200,0.000,1.000
17:19:00,3.808,0.294,235.390,15.200,0.000,1.000
17:20:00,3.580,0.220,233.340,14.400,0.000,1.000
17:21:00,3.370,0.174,234.050,13.400,0.000,0.000
17:22:00,3.130,0.172,233.580,13.800,0.000,0.000
17:23:00,3.238,0.170,232.650,14.600,0.000,0.000
17:24:00,3.390,0.164,231.200,14.400,0.000,0.000
17:25:00,3.360,0.162,232.860,14.600,0.000,0.000
17:26:00,3.400,0.164,232.890,14.600,0.000,0.000
17:27:00,3.396,0.100,232.330,14.000,0.000,0.000
17:28:00,3.282,0.056,232.470,12.800,0.000,0.000
17:29:00,2.996,0.058,232.790,12.800,0.000,0.000
17:30:00,3.002,0.058,232.880,12.800,0.000,0.000
17:31:00,3.000,0.056,233.030,12.800,0.000,0.000
17:32:00,2.994,0.056,233.110,13.000,0.000,0.000
17:33:00,3.058,0.120,232.580,13.400,0.000,0.000
17:34:00,3.118,0.158,234.570,13.400,0.000,0.000
17:35:00,3.168,0.158,234.690,13.800,0.000,0.000
17:36:00,3.262,0.158,235.390,14.000,0.000,0.000
17:37:00,3.306,0.156,234.840,14.000,0.000,0.000
17:38:00,3.288,0.154,234.630,14.000,0.000,0.000
17:39:00,3.282,0.158,234.990,14.000,0.000,0.000
17:40:00,3.292,0.154,234.390,14.000,0.000,0.000
17:41:00,3.280,0.158,235.510,14.800,0.000,0.000
17:42:00,3.502,0.156,235.420,14.400,0.000,0.000
17:43:00,3.376,0.114,235.560,14.200,0.000,0.000
17:44:00,3.332,0.060,235.580,14.000,0.000,0.000
17:45:00,3.292,0.058,234.990,14.000,0.000,0.000
17:46:00,3.280,0.058,235.770,14.000,0.000,0.000
17:47:00,3.298,0.060,235.690,14.000,0.000,0.000
17:48:00,3.296,0.058,234.740,14.000,0.000,0.000
17:49:00,3.274,0.184,235.790,14.400,0.000,0.000
17:50:00,3.412,0.188,236.200,14.400,0.000,0.000
17:51:00,3.412,0.188,236.210,14.400,0.000,0.000
17:52:00,3.418,0.190,236.370,14.400,0.000,0.000
17:53:00,3.416,0.190,236.590,14.400,0.000,0.000
17:54:00,3.418,0.192,237.110,14.400,0.000,0.000
17:55:00,3.430,0.190,236.870,14.400,0.000,0.000
17:56:00,3.434,0.176,235.980,16.000,0.000,0.000
17:57:00,3.792,0.166,235.910,15.400,0.000,0.000
17:58:00,3.652,0.166,236.020,15.200,0.000,0.000
17:59:00,3.590,0.168,235.860,14.000,0.000,0.000
18:00:00,3.328,0.172,236.270,14.000,0.000,0.000
18:01:00,3.336,0.170,236.310,14.200,0.000,0.000
18:02:00,3.386,0.272,235.630,15.000,0.000,0.000
18:03:00,3.528,0.260,235.220,14.800,0.000,0.000
18:04:00,3.496,0.166,235.280,14.400,0.000,0.000
18:05:00,3.396,0.106,234.270,13.800,0.000,0.000
18:06:00,3.266,0.000,234.720,14.200,0.000,0.000
18:07:00,3.340,0.000,235.730,13.800,0.000,0.000
18:08:00,3.260,0.000,235.840,13.600,0.000,0.000
18:09:00,3.236,0.000,235.000,13.600,0.000,0.000
18:10:00,3.216,0.000,235.670,13.600,0.000,0.000
18:11:00,3.232,0.000,235.900,13.600,0.000,0.000
18:12:00,3.236,0.000,236.640,13.800,0.000,0.000
18:13:00,3.254,0.076,237.390,14.000,0.000,0.000
18:14:00,3.308,0.254,236.940,15.200,0.000,0.000
18:15:00,3.612,0.156,236.330,17.800,0.000,0.000
18:16:00,4.100,0.118,233.690,26.600,0.000,0.000
18:17:00,6.254,0.116,232.700,26.600,0.000,0.000
18:18:00,6.204,0.128,234.340,20.000,0.000,0.000
18:19:00,4.536,0.134,234.730,15.400,0.000,0.000
18:20:00,3.606,0.132,234.580,15.200,0.000,0.000
18:21:00,3.594,0.136,235.460,15.400,0.000,0.000
18:22:00,3.614,0.136,235.450,15.200,0.000,0.000
18:23:00,3.612,0.134,235.420,15.200,0.000,0.000
18:24:00,3.612,0.086,235.420,15.200,0.000,0.000
18:25:00,3.576,0.000,235.790,15.000,0.000,0.000
18:26:00,3.552,0.000,235.750,15.000,0.000,0.000
18:27:00,3.550,0.046,235.540,15.000,0.000,0.000
18:28:00,3.566,0.166,235.770,15.400,0.000,0.000
18:29:00,3.660,0.162,234.530,15.400,0.000,0.000
18:30:00,3.624,0.162,234.720,15.400,0.000,0.000
18:31:00,3.626,0.162,234.580,15.400,0.000,0.000
18:32:00,3.620,0.172,235.190,14.600,0.000,0.000
18:33:00,3.420,0.188,235.260,14.200,0.000,0.000
18:34:00,3.356,0.188,235.420,14.200,0.000,0.000
18:35:00,3.362,0.190,235.720,14.200,0.000,0.000
18:36:00,3.372,0.188,236.110,14.200,0.000,0.000
18:37:00,3.380,0.184,234.990,14.200,0.000,0.000
18:38:00,3.344,0.172,234.740,15.400,0.000,0.000
18:39:00,3.612,0.164,234.970,15.600,0.000,0.000
18:40:00,3.652,0.166,234.440,15.400,0.000,0.000
18:41:00,3.638,0.176,234.120,15.400,0.000,0.000
18:42:00,3.618,0.178,233.880,15.400,0.000,0.000
18:43:00,3.588,0.176,233.390,15.400,0.000,0.000
18:44:00,3.596,0.052,234.250,15.800,0.000,0.000
18:45:00,3.708,0.054,234.900,16.000,0.000,0.000
18:46:00,3.790,0.052,233.790,16.000,0.000,0.000
18:47:00,3.760,0.052,233.490,16.000,0.000,0.000
18:48:00,3.754,0.048,232.740,16.000,0.000,0.000
18:49:00,3.742,0.046,232.090,17.000,0.000,0.000
18:50:00,3.954,0.046,231.710,16.400,0.000,0.000
18:51:00,3.810,0.100,231.570,16.400,0.000,0.000
18:52:00,3.808,0.240,231.060,17.200,0.000,0.000
18:53:00,3.978,0.232,230.350,17.200,0.000,0.000
18:54:00,3.974,0.222,229.850,17.400,0.000,0.000
18:55:00,4.006,0.302,230.960,17.800,0.000,0.000
18:56:00,4.112,0.304,229.570,17.600,0.000,0.000
18:57:00,4.060,0.294,230.680,17.600,0.000,0.000
18:58:00,4.050,0.300,229.630,17.600,0.000,0.000
18:59:00,4.046,0.300,230.780,17.600,0.000,0.000
19:00:00,4.078,0.310,234.090,17.800,0.000,0.000
19:01:00,4.180,0.306,233.780,17.600,0.000,0.000
19:02:00,4.132,0.312,234.670,16.000,0.000,0.000
19:03:00,3.768,0.360,233.420,15.200,0.000,0.000
19:04:00,3.556,0.436,233.770,15.200,0.000,0.000
19:05:00,3.528,0.380,234.780,12.600,0.000,0.000
19:06:00,2.922,0.300,235.320,10.400,0.000,0.000
19:07:00,2.420,0.368,231.700,10.400,0.000,0.000
19:08:00,2.398,0.370,231.830,10.400,0.000,1.000
19:09:00,2.398,0.366,231.310,10.400,0.000,2.000
19:10:00,2.388,0.376,233.970,10.400,0.000,1.000
19:11:00,2.432,0.562,232.400,16.600,0.000,2.000
19:12:00,3.764,0.440,233.220,16.400,0.000,1.000
19:13:00,3.782,0.350,233.950,14.200,0.000,1.000
19:14:00,3.222,0.226,234.540,9.400,0.000,2.000
19:15:00,2.210,0.224,234.500,9.400,0.000,1.000
19:16:00,2.208,0.228,235.390,9.400,0.000,1.000
19:17:00,2.220,0.232,236.350,9.400,0.000,2.000
19:18:00,2.234,0.230,236.290,9.400,0.000,1.000
19:19:00,2.224,0.212,235.820,9.200,0.000,2.000
19:20:00,2.164,0.276,235.790,10.800,0.000,1.000
19:21:00,2.472,0.256,235.860,11.000,0.000,1.000
19:22:00,2.506,0.214,235.900,9.200,0.000,1.000
19:23:00,2.168,0.210,235.160,9.200,0.000,2.000
19:24:00,2.154,0.208,234.660,9.200,0.000,1.000
19:25:00,2.146,0.208,234.480,9.000,0.000,1.000
19:26:00,2.134,0.198,232.360,9.000,0.000,1.000
19:27:00,2.104,0.194,232.240,9.000,0.000,2.000
19:28:00,2.104,0.200,233.350,9.000,0.000,1.000
19:29:00,2.116,0.202,233.420,9.000,0.000,1.000
19:30:00,2.114,0.380,232.290,11.000,0.000,1.000
19:31:00,2.532,0.248,232.700,10.600,0.000,1.000
19:32:00,2.478,0.088,232.560,10.200,0.000,0.000
19:33:00,2.366,0.156,233.910,11.600,0.000,0.000
19:34:00,2.740,0.178,232.750,14.800,0.000,0.000
19:35:00,3.424,0.258,231.410,15.200,0.000,0.000
19:36:00,3.538,0.378,231.180,17.600,0.000,0.000
19:37:00,4.012,0.426,230.080,21.200,0.000,0.000
19:38:00,4.842,0.450,233.040,15.400,0.000,0.000
19:39:00,3.578,0.426,233.200,14.800,0.000,0.000
19:40:00,3.438,0.280,233.650,14.000,0.000,0.000
19:41:00,3.290,0.268,232.880,13.400,0.000,0.000
19:42:00,3.130,0.264,232.310,13.600,0.000,0.000
19:43:00,3.150,0.264,232.630,14.200,0.000,0.000
19:44:00,3.314,0.266,232.410,13.000,0.000,0.000
19:45:00,3.022,0.264,232.430,13.000,0.000,0.000
19:46:00,3.004,0.266,232.600,13.000,0.000,0.000
19:47:00,3.020,0.176,232.520,12.800,0.000,0.000
19:48:00,2.960,0.166,231.680,15.600,0.000,0.000
19:49:00,3.544,0.170,232.110,12.600,0.000,0.000
19:50:00,2.934,0.168,232.190,13.000,0.000,0.000
19:51:00,3.034,0.168,232.770,14.000,0.000,0.000
19:52:00,3.244,0.164,231.700,14.200,0.000,0.000
19:53:00,3.304,0.166,231.470,13.000,0.000,0.000
19:54:00,3.024,0.168,231.830,13.000,0.000,0.000
19:55:00,3.032,0.160,230.370,12.200,0.000,0.000
19:56:00,2.826,0.160,231.970,11.000,0.000,0.000
19:57:00,2.558,0.164,232.930,10.800,0.000,0.000
19:58:00,2.514,0.166,233.070,10.400,0.000,0.000
19:59:00,2.406,0.166,232.780,10.200,0.000,0.000
20:00:00,2.388,0.170,233.790,9.800,0.000,0.000
20:01:00,2.314,0.172,234.510,10.000,0.000,0.000
20:02:00,2.326,0.170,233.870,11.200,0.000,0.000
20:03:00,2.560,0.168,234.120,11.600,0.000,0.000
20:04:00,2.670,0.104,233.750,10.400,0.000,0.000
20:05:00,2.420,0.048,233.020,11.000,0.000,0.000
20:06:00,2.550,0.102,232.750,11.200,0.000,0.000
20:07:00,2.600,0.162,232.570,11.200,0.000,1.000
20:08:00,2.628,0.164,233.020,11.200,0.000,2.000
20:09:00,2.632,0.162,232.920,11.400,0.000,1.000
20:10:00,2.664,0.164,233.240,11.000,0.000,2.000
20:11:00,2.576,0.170,236.430,12.600,0.000,1.000
20:12:00,2.972,0.164,235.300,13.600,0.000,2.000
20:13:00,3.202,0.166,235.520,13.600,0.000,1.000
20:14:00,3.178,0.162,235.170,13.600,0.000,1.000
20:15:00,3.190,0.216,235.000,14.000,0.000,2.000
20:16:00,3.260,0.260,234.600,14.000,0.000,1.000
20:17:00,3.262,0.364,234.430,14.600,0.000,2.000
20:18:00,3.390,0.378,234.100,15.400,0.000,1.000
20:19:00,3.566,0.374,234.100,15.800,0.000,2.000
20:20:00,3.668,0.388,233.900,19.400,0.000,1.000
20:21:00,4.464,0.396,233.440,19.400,0.000,1.000
20:22:00,4.448,0.388,236.070,15.800,0.000,2.000
20:23:00,3.698,0.396,236.920,15.800,0.000,1.000
20:24:00,3.712,0.400,237.660,15.800,0.000,1.000
20:25:00,3.732,0.402,238.050,15.800,0.000,1.000
20:26:00,3.736,0.302,237.730,15.400,0.000,2.000
20:27:00,3.660,0.298,237.010,15.400,0.000,1.000
20:28:00,3.636,0.296,236.470,15.400,0.000,1.000
20:29:00,3.620,0.292,236.160,15.400,0.000,2.000
20:30:00,3.614,0.284,235.070,15.400,0.000,1.000
20:31:00,3.590,0.286,235.700,15.400,0.000,1.000
20:32:00,3.610,0.290,236.230,15.400,0.000,1.000
20:33:00,3.616,0.292,236.600,15.400,0.000,2.000
20:34:00,3.644,0.290,235.930,16.200,0.000,1.000
20:35:00,3.822,0.308,238.310,15.000,0.000,1.000
20:36:00,3.538,0.310,238.690,14.800,0.000,1.000
20:37:00,3.504,0.308,238.800,15.400,0.000,2.000
20:38:00,3.682,0.314,239.450,15.400,0.000,1.000
20:39:00,3.694,0.312,239.470,15.400,0.000,1.000
20:40:00,3.692,0.318,240.350,15.600,0.000,1.000
20:41:00,3.712,0.314,239.820,15.200,0.000,2.000
20:42:00,3.628,0.320,239.760,14.200,0.000,1.000
20:43:00,3.374,0.322,239.910,14.200,0.000,1.000
20:44:00,3.368,0.318,239.530,14.000,0.000,1.000
20:45:00,3.352,0.320,239.630,14.000,0.000,1.000
20:46:00,3.350,0.310,238.110,14.000,0.000,2.000
20:47:00,3.318,0.310,238.460,14.000,0.000,1.000
20:48:00,3.324,0.308,238.810,15.200,0.000,1.000
20:49:00,3.594,0.308,238.880,16.000,0.000,1.000
20:50:00,3.798,0.308,238.620,16.200,0.000,2.000
20:51:00,3.852,0.304,238.000,16.200,0.000,1.000
20:52:00,3.832,0.304,238.000,16.200,0.000,1.000
20:53:00,3.832,0.300,237.520,15.800,0.000,1.000
20:54:00,3.750,0.302,237.970,15.000,0.000,2.000
20:55:00,3.568,0.288,238.080,14.600,0.000,1.000
20:56:00,3.476,0.266,236.600,14.000,0.000,1.000
20:57:00,3.316,0.258,236.880,13.800,0.000,1.000
20:58:00,3.274,0.254,238.010,13.600,0.000,1.000
20:59:00,3.244,0.252,237.800,15.200,0.000,2.000
21:00:00,3.576,0.250,238.030,16.400,0.000,1.000
21:01:00,3.898,0.262,238.510,15.200,0.000,1.000
21:02:00,3.638,0.266,238.690,13.400,0.000,1.000
21:03:00,3.204,0.266,238.790,12.800,0.000,1.000
21:04:00,3.078,0.266,238.700,12.800,0.000,2.000
21:05:00,3.076,0.256,239.340,12.800,0.000,1.000
21:06:00,3.086,0.162,238.170,12.600,0.000,1.000
21:07:00,3.002,0.162,238.000,12.600,0.000,1.000
21:08:00,2.992,0.214,237.820,12.800,0.000,1.000
21:09:00,3.038,0.290,237.800,13.000,0.000,2.000
21:10:00,3.088,0.296,239.260,13.000,0.000,1.000
21:11:00,3.116,0.296,239.190,13.000,0.000,1.000
21:12:00,3.108,0.292,238.820,13.000,0.000,1.000
21:13:00,3.096,0.290,238.480,13.000,0.000,1.000
21:14:00,3.086,0.288,238.000,13.000,0.000,2.000
21:15:00,3.076,0.288,238.150,13.000,0.000,1.000
21:16:00,3.080,0.290,238.270,13.000,0.000,1.000
21:17:00,3.080,0.286,237.520,13.000,0.000,1.000
21:18:00,3.096,0.288,237.890,13.200,0.000,1.000
21:19:00,3.130,0.290,238.070,13.000,0.000,2.000
21:20:00,3.074,0.302,239.790,13.000,0.000,1.000
21:21:00,3.118,0.292,238.120,13.000,0.000,1.000
21:22:00,3.082,0.288,237.590,13.000,0.000,1.000
21:23:00,3.068,0.292,238.370,13.000,0.000,1.000
21:24:00,3.084,0.294,239.230,13.600,0.000,2.000
21:25:00,3.268,0.288,238.550,13.800,0.000,1.000
21:26:00,3.316,0.288,238.010,12.800,0.000,1.000
21:27:00,3.070,0.296,239.250,13.000,0.000,1.000
21:28:00,3.100,0.288,239.440,13.000,0.000,1.000
21:29:00,3.098,0.280,239.790,12.800,0.000,2.000
21:30:00,3.096,0.280,240.040,13.000,0.000,1.000
21:31:00,3.100,0.278,239.710,12.800,0.000,1.000
21:32:00,3.094,0.280,240.010,12.800,0.000,1.000
21:33:00,3.100,0.284,240.870,13.000,0.000,1.000
21:34:00,3.118,0.286,241.090,13.000,0.000,2.000
21:35:00,3.124,0.312,241.400,12.800,0.000,1.000
21:36:00,3.108,0.392,241.290,13.000,0.000,1.000
21:37:00,3.140,0.392,241.370,13.000,0.000,1.000
21:38:00,3.138,0.390,241.070,13.000,0.000,1.000
21:39:00,3.120,0.384,239.650,13.000,0.000,1.000
21:40:00,3.102,0.384,239.570,13.000,0.000,2.000
21:41:00,3.098,0.380,239.010,13.000,0.000,1.000
21:42:00,3.086,0.380,238.830,13.000,0.000,1.000
21:43:00,3.080,0.380,238.590,12.600,0.000,1.000
21:44:00,2.996,0.288,238.270,12.200,0.000,1.000
21:45:00,2.914,0.248,238.710,12.400,0.000,2.000
21:46:00,2.986,0.190,238.660,11.800,0.000,1.000
21:47:00,2.840,0.142,237.350,11.800,0.000,1.000
21:48:00,2.824,0.144,238.170,12.400,0.000,1.000
21:49:00,2.970,0.144,238.490,12.200,0.000,1.000
21:50:00,2.910,0.152,239.170,11.400,0.000,1.000
21:51:00,2.754,0.156,240.120,10.800,0.000,2.000
21:52:00,2.588,0.172,239.320,11.000,0.000,1.000
21:53:00,2.624,0.180,240.990,10.800,0.000,1.000
21:54:00,2.614,0.182,241.310,10.800,0.000,1.000
21:55:00,2.618,0.180,240.530,10.800,0.000,1.000
21:56:00,2.604,0.178,239.990,10.800,0.000,1.000
21:57:00,2.596,0.176,239.550,10.800,0.000,2.000
21:58:00,2.588,0.286,239.680,11.200,0.000,1.000
21:59:00,2.694,0.310,239.170,11.200,0.000,1.000
22:00:00,2.690,0.304,238.350,11.200,0.000,1.000
22:01:00,2.682,0.306,238.890,11.200,0.000,1.000
22:02:00,2.688,0.310,239.280,11.200,0.000,1.000
22:03:00,2.688,0.308,239.240,11.200,0.000,2.000
22:04:00,2.688,0.308,239.190,11.200,0.000,1.000
22:05:00,2.694,0.304,238.920,11.200,0.000,1.000
22:06:00,2.690,0.306,238.910,11.200,0.000,1.000
22:07:00,2.688,0.318,240.490,9.200,0.000,1.000
22:08:00,2.156,0.322,240.800,7.000,0.000,1.000
22:09:00,1.650,0.320,240.620,7.000,0.000,2.000
22:10:00,1.652,0.322,241.020,7.000,0.000,1.000
22:11:00,1.646,0.326,241.780,7.000,0.000,1.000
22:12:00,1.656,0.324,241.320,7.000,0.000,1.000
22:13:00,1.648,0.326,241.720,7.000,0.000,1.000
22:14:00,1.654,0.314,239.400,7.000,0.000,1.000
22:15:00,1.632,0.310,238.580,7.000,0.000,2.000
22:16:00,1.632,0.336,239.180,7.200,0.000,1.000
22:17:00,1.676,0.414,239.180,7.400,0.000,1.000
22:18:00,1.714,0.418,239.700,7.400,0.000,1.000
22:19:00,1.720,0.422,240.320,7.400,0.000,1.000
22:20:00,1.726,0.408,240.420,7.400,0.000,1.000
22:21:00,1.722,0.302,240.460,7.000,0.000,0.000
22:22:00,1.654,0.306,241.600,7.000,0.000,0.000
22:23:00,1.662,0.308,241.470,7.000,0.000,0.000
22:24:00,1.660,0.308,241.650,7.000,0.000,0.000
22:25:00,1.660,0.310,241.960,7.000,0.000,0.000
22:26:00,1.654,0.308,241.700,7.000,0.000,0.000
22:27:00,1.652,0.210,241.410,6.600,0.000,0.000
22:28:00,1.582,0.202,241.310,6.600,0.000,0.000
22:29:00,1.582,0.144,241.220,6.400,0.000,0.000
22:30:00,1.542,0.062,240.080,7.000,0.000,0.000
22:31:00,1.678,0.066,240.820,7.200,0.000,0.000
22:32:00,1.748,0.066,240.960,7.200,0.000,0.000
22:33:00,1.752,0.064,240.920,8.000,0.000,0.000
22:34:00,1.910,0.062,241.290,8.800,0.000,0.000
22:35:00,2.136,0.072,242.490,7.200,0.000,0.000
22:36:00,1.754,0.076,243.620,3.600,0.000,0.000
22:37:00,0.862,0.076,243.530,3.400,0.000,0.000
22:38:00,0.812,0.080,244.130,3.400,0.000,0.000
22:39:00,0.808,0.082,244.390,3.400,0.000,0.000
22:40:00,0.806,0.082,244.260,3.400,0.000,0.000
22:41:00,0.812,0.084,245.070,3.400,0.000,0.000
22:42:00,0.818,0.086,245.960,3.400,0.000,0.000
22:43:00,0.820,0.112,245.730,3.600,0.000,0.000
22:44:00,0.848,0.222,245.230,3.800,0.000,0.000
22:45:00,0.914,0.222,245.010,3.800,0.000,0.000
22:46:00,0.902,0.222,244.980,3.800,0.000,0.000
22:47:00,0.902,0.222,245.130,3.800,0.000,0.000
22:48:00,0.902,0.218,244.470,3.800,0.000,0.000
22:49:00,0.902,0.218,244.240,3.800,0.000,0.000
22:50:00,0.888,0.220,244.700,3.800,0.000,0.000
22:51:00,0.892,0.216,245.800,3.600,0.000,0.000
22:52:00,0.850,0.206,245.520,3.400,0.000,0.000
22:53:00,0.796,0.202,245.370,3.800,0.000,0.000
22:54:00,0.900,0.204,245.760,3.800,0.000,0.000
22:55:00,0.912,0.202,245.770,3.800,0.000,0.000
22:56:00,0.912,0.206,246.160,3.800,0.000,0.000
22:57:00,0.914,0.220,245.500,4.000,0.000,0.000
22:58:00,0.938,0.318,245.390,4.000,2.000,0.000
22:59:00,0.952,0.344,245.220,4.800,1.000,0.000
23:00:00,1.116,0.308,245.400,3.800,1.000,0.000
23:01:00,0.864,0.276,245.890,3.000,1.000,0.000
23:02:00,0.724,0.276,245.370,2.600,1.000,0.000
23:03:00,0.602,0.278,245.560,2.600,2.000,0.000
23:04:00,0.566,0.280,245.820,2.600,1.000,0.000
23:05:00,0.566,0.284,246.650,2.600,1.000,0.000
23:06:00,0.566,0.278,245.900,2.400,1.000,0.000
23:07:00,0.564,0.274,245.040,2.400,1.000,0.000
23:08:00,0.560,0.184,245.690,2.200,2.000,0.000
23:09:00,0.500,0.172,246.000,2.000,1.000,0.000
23:10:00,0.492,0.176,247.080,2.000,32.000,0.000
23:11:00,0.496,0.182,247.920,2.000,37.000,0.000
23:12:00,0.498,0.052,248.330,1.600,36.000,0.000
23:13:00,0.416,0.000,247.270,1.600,37.000,0.000
23:14:00,0.404,0.000,247.090,1.600,36.000,0.000
23:15:00,0.404,0.000,246.840,1.200,37.000,0.000
23:16:00,0.318,0.000,246.270,1.200,36.000,0.000
23:17:00,0.292,0.000,245.950,1.200,37.000,0.000
23:18:00,0.290,0.000,244.990,1.200,36.000,0.000
23:19:00,0.288,0.000,244.000,1.200,37.000,0.000
23:20:00,0.286,0.000,245.050,1.200,36.000,0.000
23:21:00,0.288,0.156,245.920,1.800,36.000,1.000
23:22:00,0.396,0.154,245.240,1.600,15.000,1.000
23:23:00,0.382,0.156,245.610,1.600,2.000,2.000
23:24:00,0.382,0.156,245.640,1.600,1.000,1.000
23:25:00,0.380,0.154,245.360,1.600,1.000,2.000
23:26:00,0.378,0.228,244.700,2.000,1.000,1.000
23:27:00,0.444,0.292,244.560,2.200,1.000,2.000
23:28:00,0.478,0.290,244.280,2.200,2.000,1.000
23:29:00,0.472,0.292,244.690,2.200,1.000,2.000
23:30:00,0.470,0.294,245.050,2.200,1.000,1.000
23:31:00,0.470,0.300,245.950,2.200,1.000,2.000
23:32:00,0.468,0.296,245.510,2.200,1.000,1.000
23:33:00,0.464,0.296,245.300,2.200,2.000,1.000
23:34:00,0.462,0.270,245.550,2.000,1.000,1.000
23:35:00,0.396,0.266,246.030,1.800,1.000,2.000
23:36:00,0.378,0.266,245.940,1.800,1.000,1.000
23:37:00,0.378,0.264,245.680,1.800,1.000,1.000
23:38:00,0.376,0.264,245.500,1.800,2.000,2.000
23:39:00,0.374,0.336,246.000,2.200,1.000,1.000
23:40:00,0.440,0.380,246.590,2.400,1.000,1.000
23:41:00,0.452,0.382,246.810,2.400,1.000,1.000
23:42:00,0.454,0.386,247.590,2.400,1.000,1.000
23:43:00,0.454,0.382,247.030,2.400,2.000,2.000
23:44:00,0.452,0.382,246.960,2.400,0.000,1.000
23:45:00,0.450,0.380,246.550,2.400,1.000,1.000
23:46:00,0.446,0.380,246.620,2.400,2.000,1.000
23:47:00,0.444,0.374,245.990,2.200,1.000,2.000
23:48:00,0.442,0.372,245.490,2.200,1.000,1.000
23:49:00,0.440,0.292,244.780,2.000,1.000,1.000
23:50:00,0.388,0.260,244.860,1.800,2.000,1.000
23:51:00,0.366,0.256,244.420,1.800,1.000,1.000
23:52:00,0.364,0.258,244.800,1.800,1.000,1.000
23:53:00,0.366,0.134,245.610,1.200,1.000,2.000
23:54:00,0.284,0.122,245.630,1.200,1.000,1.000
23:55:00,0.276,0.118,244.570,1.200,20.000,1.000
23:56:00,0.274,0.116,244.190,1.200,36.000,1.000
23:57:00,0.274,0.120,244.820,1.200,36.000,1.000
23:58:00,0.274,0.120,244.890,1.200,36.000,1.000
23:59:00,0.276,0.126,246.170,1.200,36.000,2.000
00:00:00,0.278,0.056,246.400,1.000,36.000,0.000
00:01:00,0.238,0.000,246.460,0.800,36.000,0.000
00:02:00,0.208,0.000,245.940,0.800,36.000,0.000
00:03:00,0.206,0.000,245.980,0.800,36.000,0.000
00:04:00,0.206,0.000,245.560,0.800,36.000,0.000
00:05:00,0.206,0.000,245.220,0.800,36.000,0.000
00:06:00,0.204,0.000,244.140,0.800,36.000,0.000
00:07:00,0.204,0.000,244.000,1.000,35.000,0.000
00:08:00,0.212,0.134,244.620,1.400,36.000,0.000
00:09:00,0.316,0.132,244.610,1.400,31.000,0.000
00:10:00,0.308,0.134,244.970,1.400,0.000,0.000
00:11:00,0.306,0.136,245.510,1.400,0.000,0.000
00:12:00,0.306,0.140,246.370,1.400,0.000,0.000
00:13:00,0.306,0.140,246.420,1.400,1.000,0.000
00:14:00,0.306,0.140,246.110,1.400,0.000,0.000
00:15:00,0.302,0.140,246.320,1.400,0.000,0.000
00:16:00,0.302,0.136,245.610,1.400,0.000,0.000
00:17:00,0.300,0.138,245.860,1.400,0.000,0.000
00:18:00,0.300,0.142,246.730,1.400,0.000,0.000
00:19:00,0.302,0.136,245.530,1.400,0.000,0.000
00:20:00,0.300,0.138,244.920,1.600,0.000,0.000
00:21:00,0.316,0.240,244.780,1.800,0.000,0.000
