Run-time: 73.61487126350403 seconds
Algorithm: Border-TGRAANK 
No. of data sets: 100
No. of (dataset) attributes: 9
Minimum support: 0.7
Minimum representativity: 0.99
Multi-core execution: True
Number of cores: 56


0. Date
1. Time
2. Global_active_power**
3. Global_reactive_power
4. Voltage
5. Global_intensity
6. Sub_metering_1
7. Sub_metering_2
8. Sub_metering_3
Emerging Pattern | Time Lags: (Transformation n, Transformation m)
[[5, (5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.037')
[[(4, '-'), 4], ['+', (5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.037')
[[(2, '+'), '+'], ['+', (5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.037')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.037')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.037')
[[(4, '-'), 4], ['+', (5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.037')
[[(2, '+'), '+'], ['+', (5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.038')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.038')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.038')
[[(4, '-'), 4], ['+', (5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.038')
[[(4, '-')], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.026')
[[(2, '+'), 2], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.027')
[[(2, '-'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.027')
[[(4, '-')], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.027')
[[(2, '+'), 2], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.027')
[[(2, '-'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.027')
[[(4, '-')], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.027')
[[(2, '+'), 2], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.028')
[[(2, '-'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.028')
[[(4, '-')], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.028')
[[(2, '+'), 2], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.029')
[[(2, '-'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.029')
[[(4, '-')], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.029')
[[(2, '+'), 2], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.03')
[[(2, '-'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.03')
[[(4, '-')], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.03')
[[(2, '+'), 2], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.03')
[[(2, '-'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.03')
[[(4, '-')], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.03')
[[(2, '+'), 2], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.031')
[[(2, '-'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.031')
[[(4, '-')], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.031')
[[(2, '+'), 2], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.032')
[[(2, '-'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.032')
[[(4, '-')], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.032')
[[(2, '+'), 2], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.032')
[[(2, '-'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.032')
[[(4, '-')], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.032')
[[(2, '+'), 2], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.033')
[[(2, '-'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.033')
[[(4, '-')], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.033')
[[(2, '+'), 2], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.034')
[[(2, '-'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.034')
[[(4, '-')], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.034')
[[(2, '+'), 2], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.034')
[[(2, '-'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.034')
[[(4, '-')], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.034')
[[(2, '+'), 2], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.035')
[[(2, '-'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.035')
[[(4, '-')], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.035')
[[(2, '+'), 2], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.036')
[[(2, '-'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.036')
[[(4, '-')], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.036')
[[(2, '+'), 2], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.037')
[[(2, '-'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.037')
[[(4, '-')], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.037')
[[(2, '+'), 2], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.037')
[[(2, '-'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.037')
[[(4, '-')], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.037')
[[(2, '+'), 2], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.038')
[[(2, '-'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.038')
[[(4, '-')], [(5, '+')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.038')
[[(2, '+'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.027')
[[(2, '-'), 2], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.027')
[[(4, '+')], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.027')
[[(2, '+'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.027')
[[(2, '-'), 2], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.027')
[[(4, '+')], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.027')
[[(2, '+'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.028')
[[(2, '-'), 2], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.028')
[[(4, '+')], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.028')
[[(2, '+'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.029')
[[(2, '-'), 2], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.029')
[[(4, '+')], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.029')
[[(2, '+'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.03')
[[(2, '-'), 2], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.03')
[[(4, '+')], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.03')
[[(2, '+'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.03')
[[(2, '-'), 2], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.03')
[[(4, '+')], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.03')
[[(2, '+'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.031')
[[(2, '-'), 2], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.031')
[[(4, '+')], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.031')
[[(2, '+'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.032')
[[(2, '-'), 2], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.032')
[[(4, '+')], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.032')
[[(2, '+'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.032')
[[(2, '-'), 2], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.032')
[[(4, '+')], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.032')
[[(2, '+'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.033')
[[(2, '-'), 2], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.033')
[[(4, '+')], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.033')
[[(2, '+'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.034')
[[(2, '-'), 2], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.034')
[[(4, '+')], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.034')
[[(2, '+'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.034')
[[(2, '-'), 2], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.034')
[[(4, '+')], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.034')
[[(2, '+'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.035')
[[(2, '-'), 2], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.035')
[[(4, '+')], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.035')
[[(2, '+'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.036')
[[(2, '-'), 2], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.036')
[[(4, '+')], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.036')
[[(2, '+'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.037')
[[(2, '-'), 2], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.037')
[[(4, '+')], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.037')
[[(2, '+'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.037')
[[(2, '-'), 2], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.037')
[[(4, '+')], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.037')
[[(2, '+'), 2]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.038')
[[(2, '-'), 2], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.038')
[[(4, '+')], [(5, '-')]] | ('~ +24.0 hours : 0.026', '~ +24.0 hours : 0.038')
[[(2, '-'), '-'], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.027')
[[(4, '+'), 4], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.027')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.027')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.027')
[[(2, '-'), '-'], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.027')
[[(4, '+'), 4], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.027')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.027')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.028')
[[(2, '-'), '-'], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.028')
[[(4, '+'), 4], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.028')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.028')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.029')
[[(2, '-'), '-'], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.029')
[[(4, '+'), 4], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.029')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.029')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.03')
[[(2, '-'), '-'], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.03')
[[(4, '+'), 4], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.03')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.03')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.03')
[[(2, '-'), '-'], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.03')
[[(4, '+'), 4], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.03')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.03')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.031')
[[(2, '-'), '-'], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.031')
[[(4, '+'), 4], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.031')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.031')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.032')
[[(2, '-'), '-'], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.032')
[[(4, '+'), 4], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.032')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.032')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.032')
[[(2, '-'), '-'], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.032')
[[(4, '+'), 4], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.032')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.032')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.033')
[[(2, '-'), '-'], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.033')
[[(4, '+'), 4], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.033')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.033')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.034')
[[(2, '-'), '-'], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.034')
[[(4, '+'), 4], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.034')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.034')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.034')
[[(2, '-'), '-'], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.034')
[[(4, '+'), 4], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.034')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.034')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.035')
[[(2, '-'), '-'], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.035')
[[(4, '+'), 4], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.035')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.035')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.036')
[[(2, '-'), '-'], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.036')
[[(4, '+'), 4], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.036')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.036')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.037')
[[(2, '-'), '-'], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.037')
[[(4, '+'), 4], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.037')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.037')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.037')
[[(2, '-'), '-'], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.037')
[[(4, '+'), 4], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.037')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.037')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.038')
[[(2, '-'), '-'], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.038')
[[(4, '+'), 4], ['-', (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.038')
[[5, (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.038')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.027')
[[(4, '-'), 4], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.027')
[[(2, '+'), '+'], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.027')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.027')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.027')
[[(4, '-'), 4], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.027')
[[(2, '+'), '+'], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.028')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.028')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.028')
[[(4, '-'), 4], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.028')
[[(2, '+'), '+'], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.029')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.029')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.029')
[[(4, '-'), 4], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.029')
[[(2, '+'), '+'], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.03')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.03')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.03')
[[(4, '-'), 4], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.03')
[[(2, '+'), '+'], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.03')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.03')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.03')
[[(4, '-'), 4], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.03')
[[(2, '+'), '+'], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.031')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.031')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.031')
[[(4, '-'), 4], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.031')
[[(2, '+'), '+'], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.032')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.032')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.032')
[[(4, '-'), 4], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.032')
[[(2, '+'), '+'], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.032')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.032')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.032')
[[(4, '-'), 4], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.032')
[[(2, '+'), '+'], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.033')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.033')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.033')
[[(4, '-'), 4], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.033')
[[(2, '+'), '+'], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.034')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.034')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.034')
[[(4, '-'), 4], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.034')
[[(2, '+'), '+'], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.034')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.034')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.034')
[[(4, '-'), 4], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.034')
[[(2, '+'), '+'], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.035')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.035')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.035')
[[(4, '-'), 4], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.035')
[[(2, '+'), '+'], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.036')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.036')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.036')
[[(4, '-'), 4], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.036')
[[(2, '+'), '+'], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.037')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.037')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.037')
[[(4, '-'), 4], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.037')
[[(2, '+'), '+'], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.037')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.037')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.037')
[[(4, '-'), 4], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.037')
[[(2, '+'), '+'], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.038')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.038')
[[5, (5, '-')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.038')
[[(4, '-'), 4], ['+', (5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.038')
[[(4, '-')], [(5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.027')
[[(2, '+'), 2], [(5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.027')
[[(2, '-'), 2]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.027')
[[(4, '-')], [(5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.027')
[[(2, '+'), 2], [(5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.028')
[[(2, '-'), 2]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.028')
[[(4, '-')], [(5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.028')
[[(2, '+'), 2], [(5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.029')
[[(2, '-'), 2]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.029')
[[(4, '-')], [(5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.029')
[[(2, '+'), 2], [(5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.03')
[[(2, '-'), 2]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.03')
[[(4, '-')], [(5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.03')
[[(2, '+'), 2], [(5, '+')]] | ('~ +24.0 hours : 0.027', '~ +24.0 hours : 0.03')
