class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,10740,-1,420,-1,0,0,0,0,11452,21180,114352,406804,77938,72,0,0,244928,0,0,0,18030,24680,588674,576292,59280,18760,0,0,0,0,384,260,27030,11774,7360,25250,10698,50486,150384,129704,219112,0,480,364,682,1032,114022,515194,24,0,0,0,200840,343596,56836,19560,6772,2456,1126,598,14,0,666056,12,28,432,156,244928,4482,21854,37272,-1,-1,-1,-1,-1,-1,-1,-1,58340,10739.04,666056,666056,661706,2510,182690,65860,664800,631798,1209600,0,-1,-1,-1,561381.12,0,69873.6,0,0,0,23568,25998,281040,278998,19622,2102,458,12,0,-1,18,666056,-1,444,110,53936,53314,440966,82864,164,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,354,126,0,0,0,0,0,0,0,0,2202,1464,378,244940,42062,10508,1720,3948360,458852,672860,154,0,0,9739070,226.48,278,72864,50724,55500,39858,217176,134936,30924,18198,11456,162,0,0
neg,940,-1,0,-1,0,0,0,0,0,0,148,6106,33462,26278,0,0,26146,0,0,0,0,0,60402,52130,17710,4180,0,0,0,0,0,0,0,0,0,0,0,0,36706,2894,26394,0,1702,228,248,464,1432,57828,4092,0,0,0,37746,21682,4060,1684,310,140,352,20,0,0,78132,20,2516,456,16,26146,792,8618,9042,-1,-1,-1,-1,-1,-1,-1,-1,17360,940.35,78132,78132,84104,215.0,700,7506,77740,65994,1209600,0,-1,-1,-1,53408.64,0,10716.48,-1,-1,0,0,0,1844,28256,33268,2386,200,40,0,-1,0,78132,-1,1578,26,1118,4364,2586,40798,14408,1116,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,140,36,0,0,0,0,0,0,0,0,490,104,28,0,0,1250,302,77040,8224,0,0,0,0,0,-1,-1,13682,10956,3488,1162,2202,34336,168,0,0,0,0,0
neg,0,0,0,0,0,0,0,0,0,0,150,790,2646,0,0,0,1038,0,532,0,0,0,14960,13586,4698,104,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3586,0,1292,2,8,2,4,860,1418,0,0,0,2364,106,188,174,260,382,108,4,0,0,19660,0,0,2,0,1038,66,4168,522,-1,-1,-1,-1,-1,-1,-1,-1,4600,0,19660,19660,21334,16,0,1932,19560,3600,1209600,78,0,0,0,698.88,0,1714.56,0,10,0,0,0,210,2428,738,208,2,0,0,4,16,19660,0,1154,6,18,126,154,1484,226,416,2,0,0,0,238,204,0,0,0,0,862,26,74,0,0,0,0,0,0,0,0,74,0,0,0,0,6,4,740,74,0,0,0,0,0,203.44,30,2996,338,58,24,40,48,38,44,0,0,0,0
neg,30942,-1,0,-1,0,0,0,0,0,0,754,170806,1528410,556028,28718,3294,997290,9192,0,0,0,0,1913754,1538420,624486,322642,0,0,1286,0,0,0,0,0,0,0,0,94308,1020118,1036562,137022,0,1984,1008,1368,136962,1753242,392914,532,0,0,0,896342,413724,154360,128478,118358,114314,171496,290752,186,0,2538836,64,842,274,0,997290,30574,336978,280812,261060,330620,-1,-1,-1,-1,-1,-1,25120,30941.76,2538836,2538836,2533828,16239.0,41428,7480,112840,2288010,1209600,0,-1,-1,-1,1902544.32,0,383022.72,0,0,0,0,0,16984,360672,1387610,490056,26030,5924,734,-1,0,2538836,-1,4256,530,38496,195326,135940,1266796,627022,19486,158,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1948,60,0,0,0,0,0,0,0,0,18568,29526,4648,0,0,73530,11316,4196700,647298,0,26024,0,0,1889360,979.34,1182,400206,517546,318852,138314,268000,240516,179198,122768,101986,624,0,0
neg,31182,-1,2130706432,372,0,0,0,0,0,0,114,357222,1208574,472784,59234,4032,894810,0,0,0,0,0,1858608,1599620,314328,235170,0,0,0,0,162,64,0,0,0,0,0,16032,544058,1036114,505756,0,1960,788,2212,143128,1473000,480452,420,0,0,0,703376,451492,176966,142282,126050,118584,173374,209836,0,0,2173110,138,150,170,20,894810,27924,162098,151886,167020,-1,-1,-1,-1,-1,-1,-1,144920,31181.2,2173110,2173110,2175618,15140,2752,94728,960940,2101960,1209600,69568,2,22,0,1717186.56,0,382783.68,0,0,0,0,0,50564,521754,1060570,438292,25330,4922,528,6,12,2173110,-1,3124,242,120800,144262,158262,1405660,267094,2480,36,0,606,164,1667568,36300,0,34,0,22,1731444,986,62,0,0,0,0,0,0,0,0,14964,25506,10446,0,0,69432,13360,3210960,470416,0,0,0,0,1181220,521.18,554,393424,365762,263962,120244,234456,162400,128190,102306,302464,28752,0,0
neg,126318,-1,482,154,782,342,0,0,0,264428,1652280,2868784,2105918,489880,21064,478,3423214,0,632,0,113714,180776,6568924,5850836,2362912,646074,6,0,0,0,684,3812,0,0,0,0,0,88346,3830034,3336842,147610,0,8412,4622,6748,8974,531788,6842288,0,0,0,0,2453570,2580380,919860,413746,238728,158304,156612,429368,52196,68,9047370,3908,3708,2942,0,3423214,84858,1757896,598978,282460,325620,315140,304480,297840,398860,296440,-1,124520,126317.04,9047370,9047370,9037582,38854,1918,45932,561140,7402832,1209600,181294,0,254,0,6672596.16,0,722715.84,6,1430,0,49910,930536,2557392,2311308,1254418,259082,34026,6028,132,632,650,9047370,-1,13480,2298,203236,443190,247308,5188624,1271514,33026,156,0,290,5870,6629810,2623562,0,58,0,0,6709488,5794,1538,0,0,0,0,0,0,0,0,47496,42680,7128,15953878,1883760,255042,32474,92540,18664,8892338,102866,0,0,6317110,3400.64,3860,767198,787298,823730,510558,1350410,605874,2437396,117228,3136,4,0,0
neg,28706,-1,854,736,0,0,0,0,0,0,392,64684,1309130,653742,39002,3106,1041302,3956,0,0,0,0,1696062,1405788,449366,249628,0,0,2394,0,3102,436,0,0,0,0,0,6968,574590,1472850,15648,0,1390,666,1070,86212,1416410,564282,26,0,0,0,905478,424756,225408,139798,97024,68144,63694,145698,56,0,2145752,2,4,6,20,1041302,38152,170818,276836,290220,-1,-1,-1,-1,-1,-1,-1,155320,28705.87,2145752,2145752,2137772,12286,12182,90290,932080,2070056,1209600,58630,0,98,0,1806766.08,0,261943.68,0,0,0,0,0,12112,394214,1185724,451454,23586,2798,168,72,84,2145752,-1,2694,356,9098,180866,109372,1335274,421084,11200,112,0,1252,2824,1365500,564,48,274,0,0,1822672,2034,110,0,0,0,0,0,0,0,0,21376,13330,2698,0,0,58332,13032,2176480,293288,0,0,0,0,0,727.76,830,276244,475946,312692,165884,389454,201708,109038,63088,73942,2060,0,0
neg,1722,-1,0,-1,0,0,0,0,0,0,1560,42722,54686,0,0,0,50034,0,0,0,0,0,94226,87314,12438,3244,0,0,0,0,0,0,0,0,0,0,0,0,40300,6710,51958,0,1762,34,50,44,15838,81240,0,0,0,0,28104,60064,7456,2154,740,442,8,0,0,0,106700,0,498,140,6,50034,860,6260,6142,-1,-1,-1,-1,-1,-1,-1,-1,12080,1721.72,106700,106700,108178,301.0,1012,10428,106280,98968,1209600,0,-1,-1,-1,88120.32,0,9118.08,0,26,0,0,0,34436,60662,3302,440,104,24,0,-1,0,106700,-1,1822,22,438,4384,2730,11304,75322,2844,102,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,94,26,0,0,0,0,0,0,0,0,504,1032,146,0,0,1490,280,125900,13018,0,0,0,0,721720,109.76,84,11584,9404,3694,2102,10506,61498,180,0,0,0,0,0
neg,18738,-1,154,146,0,0,0,0,0,0,370,12896,742418,444404,25612,1060,488676,0,0,0,0,0,1110032,950050,332850,121330,0,0,0,0,190,204,0,0,0,0,0,5414,804532,337098,79716,0,1700,4032,6334,109736,998814,106144,0,0,0,0,434768,314118,117052,84868,68686,57422,77058,72784,4,0,1443208,4,20,1112,2,488676,12030,218928,110962,282580,-1,-1,-1,-1,-1,-1,-1,46560,18737.32,1443208,1443208,1434860,7396,9638,20678,229660,1226760,1209600,28794,2,28,0,1026425.28,0,199207.68,0,0,0,0,0,1552,236128,660976,309718,15120,3076,190,0,10,1443208,-1,2410,318,28562,96998,50644,628960,409520,9258,90,0,214,460,750294,49764,0,11254,0,8,1039212,864,114,0,0,0,0,0,0,0,0,7988,18668,5778,0,0,22446,3902,6386140,752200,0,0,0,0,306360,622.22,738,208662,183234,135714,73068,168354,178838,99850,60706,116082,2252,0,0
neg,60324,0,60,56,0,0,0,0,0,0,18772,2921322,1145942,45022,84,0,1903004,0,82,0,0,0,3967280,3759042,663110,147778,0,0,0,0,386,60,0,0,0,0,0,0,0,1416,4129726,0,8496,760,1180,1708,2460,138894,3977644,0,0,0,1237202,1487022,712706,243770,211904,195282,42522,734,0,0,4632144,4544,1558,3356,0,1903004,47512,499414,161482,222140,120000,92060,-1,-1,-1,-1,-1,213440,60324.4,4632144,4632144,4595548,13417.0,74,95382,985720,4137630,1209600,193442,0,132,0,3721907.52,0,405296.64,0,142,0,0,0,167850,1137052,1128190,781338,740968,175610,134,1718,1760,4632144,0,13694,2060,2858,516834,205640,1565362,1794568,30118,8,0,34,80,3669406,1156298,0,2150,0,0,3741338,5280,1364,0,0,0,0,0,0,0,0,22096,3430,404,0,0,211786,41758,1620,378,0,0,0,0,30324310,5868.26,3826,472514,1070714,586498,147136,223474,484390,610372,534694,1350,0,0,0
neg,6,-1,14,10,0,0,0,0,0,0,22,394,4570,0,0,0,1422,0,0,0,0,0,5988,5216,3244,458,0,0,0,0,10,2,0,0,0,0,0,0,3826,0,1160,0,1184,14,12,2,622,3150,2,0,0,0,3808,326,254,38,22,296,242,0,0,0,9238,0,0,0,0,1422,76,2182,1058,-1,-1,-1,-1,-1,-1,-1,-1,3200,6.86,9238,9238,14274,20,0,902,9180,4986,1209600,210,2,2,0,1329.6,0,2476.8,0,10,0,0,0,164,3822,954,30,16,0,0,6,10,9238,-1,1198,4,16,184,266,1854,1186,270,8,0,10,4,1356,24,0,0,0,50,1490,28,34,0,0,0,0,0,0,0,0,52,0,0,770,278,76,24,6700,652,13774,50,0,0,0,19.3,20,3790,1142,54,0,0,0,0,0,0,0,0,0
neg,80774,-1,2130706432,174,0,0,0,0,0,0,4198,497416,3236504,1327384,26008,264,2281004,0,0,0,0,0,4453084,3818618,787320,571200,0,0,0,0,264,86,0,0,0,0,0,221888,2463896,1899436,506554,0,2196,1806,1698,2668,72824,5005708,4862,12,0,0,1328592,1314788,442064,341972,279006,282186,492602,610564,0,0,5240944,916,2218,1462,28,2281004,72402,467660,318602,192840,196140,147680,170480,-1,-1,-1,-1,74160,80774.22,5240944,5240944,5249990,38348,3338,36072,394740,5091774,1209600,166710,2,46,0,4464778.56,0,624689.28,0,710,0,0,180,68052,1575482,2749092,666786,26994,5070,118,144,148,5240944,-1,4704,626,83824,450672,191794,3466960,878740,14224,230,0,330,260,4386436,564752,0,42550,0,12,4496278,2230,252,0,0,0,0,0,0,0,0,45540,71122,27430,0,0,144534,24810,10888660,1142512,15692,20192,0,0,8430210,1173.16,1276,649170,871352,690596,335830,647650,512444,467348,403518,498886,14980,0,0
neg,44,-1,28,12,0,0,0,0,0,0,100,954,16234,34,0,0,6780,0,0,0,0,0,16170,12226,12070,1560,0,0,0,0,20,4,0,0,0,0,0,0,15698,0,1624,0,1764,12,18,22,914,14590,2,0,0,0,15584,968,242,90,52,242,144,0,0,0,28264,6,12,4,0,6780,414,7130,4894,-1,-1,-1,-1,-1,-1,-1,-1,11880,44,28264,28264,25506,32,0,2510,28060,17322,1209600,1040,0,12,0,7412.16,0,9687.36,0,14,0,0,0,1174,14250,1530,314,54,0,0,0,4,28264,-1,1786,14,26,342,2484,4184,7140,1280,66,0,42,10,7418,68,0,2,0,0,8022,70,20,0,0,0,0,0,0,0,0,232,0,0,0,0,584,134,400,40,0,0,0,0,0,96,54,10630,5654,820,92,110,16,0,0,0,0,0,0
neg,20352,-1,2130706434,100,0,0,0,0,0,0,474,68314,748996,606456,32892,1208,618218,0,0,0,0,0,1318120,1160070,205552,133060,0,0,0,0,190,66,0,0,0,0,0,13060,581756,603092,260432,0,1186,920,992,2062,56880,1395962,338,0,0,0,541118,377956,130724,90624,70416,60844,76894,109764,0,0,1523932,16,336,24,2,618218,19698,106012,99044,162800,-1,-1,-1,-1,-1,-1,-1,39820,20351.6,1523932,1523932,1529744,8837.0,0,29766,310960,1458340,1209600,51560,2,56,0,1176026.88,0,281246.4,0,260,0,0,0,1518,264022,823164,356324,11330,1932,50,0,6,1523932,-1,2302,306,66890,79344,130326,828762,346770,3634,6,0,154,190,1189898,108,2390,2,0,10,1189898,1054,34,0,0,0,0,0,0,0,0,11454,16218,5712,0,0,44292,8568,2712900,271128,19682,1222,0,0,0,621.92,646,292538,310294,166752,68652,121144,97450,106188,95572,193306,6444,0,0
neg,1470,-1,42,32,0,0,0,0,0,0,126,23898,64670,12240,0,0,43468,0,0,0,0,0,98862,88602,15668,6104,0,0,0,0,72,64,0,0,0,0,0,0,84892,16042,0,0,250,74,78,136,9440,90954,2,0,0,0,61132,31092,5996,2164,394,92,50,14,0,0,114606,2,400,24,0,43468,1066,5840,9760,-1,-1,-1,-1,-1,-1,-1,-1,15300,1470.07,114606,114606,117014,293.0,4,11162,114120,100934,1209600,2328,0,10,0,80261.76,0,20525.76,0,0,0,0,0,13542,64982,21832,506,60,12,0,2,8,114606,-1,300,40,50,4050,5822,15326,71448,3824,74,0,76,210,78702,50154,62,32,0,0,81388,142,64,0,0,0,0,0,0,0,0,592,190,88,0,0,1412,372,5460,570,0,0,0,0,470100,174.06,110,22006,12614,4124,1724,5692,54662,60,28,24,0,0,0
neg,524898,-1,-1,-1,-1,-1,0,0,2,462590,3983422,4717138,1955990,258700,14650,0,28297554,0,2024,-1,621906,1176374,54256208,39286426,32893610,15274528,-1,0,0,0,-1,-1,0,0,0,0,0,0,7866,8711620,2673006,0,2416,226,280,1446,2452326,8935724,70,4,0,0,2728150,6579738,846530,344822,220238,157750,138038,175560,117004,84662,87771116,-1,-1,-1,-1,28297554,1901112,9075336,23792624,407620,434300,396160,403260,403360,400980,384680,405200,209380,524898.98,87771116,87771116,11841106,26800,-1,-1,619180,11392492,1209600,-1,-1,-1,-1,47130214.08,23877451.2,12642790.08,0,706,0,17344,465322,3220922,4006244,2591010,919750,164730,7050,120,-1,-1,87771116,-1,4298,978,979718,1593160,1139598,6579424,1077322,17994,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051614,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2597.76,1972,5280182,3190996,1563340,363502,460382,235712,165378,130784,2216,0,-1,-1
neg,1922,-1,2130706432,34,0,0,0,0,0,0,104,21662,71402,31846,0,0,52112,0,0,0,0,0,109682,93694,34996,13366,0,0,0,0,68,24,0,0,0,0,0,0,37142,80712,7160,0,1072,8,44,20,1166,122692,12,0,0,0,49032,46808,16530,6512,3208,1712,1064,148,0,0,144704,0,688,14,0,52112,1848,24124,10582,-1,-1,-1,-1,-1,-1,-1,-1,34700,1922.78,144704,144704,152476,381.0,2,14266,144440,125014,1209600,4130,4,14,0,110233.92,0,13646.4,0,20,0,0,0,4020,50994,62698,6712,510,80,0,2,6,144704,-1,1180,18,62,8996,4538,100982,8464,774,0,0,60,66,110770,43882,0,0,0,8,111466,94,66,0,0,0,0,0,0,0,0,1090,396,348,0,0,2800,682,510040,51258,0,0,0,0,922790,53.58,62,15826,19766,11468,7828,21808,48094,224,0,0,0,0,0
neg,38,-1,2130706432,2,0,0,0,0,0,0,114,0,12828,7042,0,0,7156,0,0,0,0,0,17640,12490,13886,2310,0,0,0,0,12,6,0,0,0,0,0,0,14996,0,4988,0,1280,40,62,52,1576,16970,4,0,0,0,18364,734,370,56,30,306,124,0,0,0,31566,0,6,0,0,7156,480,8150,5694,-1,-1,-1,-1,-1,-1,-1,-1,13640,38.95,31566,31566,33992,43.0,120,2950,31220,19984,1209600,898,2,4,0,9273.6,0,9507.84,0,12,0,0,0,452,9428,8226,1818,60,0,0,0,6,31566,-1,1326,12,34,2158,1962,5804,7108,1516,64,0,4,42,9328,20,0,6,0,22,9918,106,34,0,0,0,0,0,0,0,0,344,0,0,0,0,396,104,10060,1054,0,0,0,0,0,91.78,64,11388,8292,286,14,4,0,0,0,0,0,0,0
neg,63566,-1,0,-1,0,0,0,0,0,0,30988,623586,2638378,498994,2052,0,1937220,0,176,0,0,0,3471554,3142710,561330,276174,0,0,0,0,0,0,0,0,0,0,0,85670,2268522,517442,922364,0,6640,3260,2064,3304,1699630,2077892,1208,0,0,0,1648738,391506,239678,195372,167414,170522,285546,513956,171752,9514,4033492,28,32,262,76,1937220,48828,382000,177156,155640,134060,188580,1310700,1310700,1310700,1310700,1310700,76860,63566.58,4033492,4033492,4007348,28115.0,64940,37056,397420,3793998,1209600,0,-1,-1,-1,3533523.84,0,255749.76,-1,-1,0,0,4024,146344,1460772,1994482,172584,12800,2992,0,-1,0,4033492,-1,4328,528,92810,142248,184600,3089178,271166,9116,24,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1938,42,0,0,0,0,0,0,0,0,23902,101708,16156,0,0,185906,23850,4984780,764636,0,0,0,0,4580910,-1,-1,274474,632348,580572,284568,574758,523122,404204,253780,264202,1970,0,0
neg,28,-1,18,18,0,0,0,0,0,0,80,1746,7770,94,0,0,3412,0,0,0,0,0,8136,5674,11960,1128,0,0,0,0,54,18,0,0,0,0,0,0,8724,0,966,0,1008,16,28,14,2692,5926,6,0,0,0,7928,870,396,88,54,246,108,0,0,0,20110,0,4,0,0,3412,188,9174,2772,-1,-1,-1,-1,-1,-1,-1,-1,11840,27.08,20110,20110,21226,27.0,0,1902,19940,9690,1209600,584,2,0,0,3679.68,0,4992,0,0,0,0,0,810,4842,3752,152,134,0,0,0,4,20110,-1,1048,8,22,384,406,2950,4438,432,2,0,24,114,4466,48,0,2,0,70,4466,48,32,0,0,0,0,0,0,0,0,154,30,6,0,0,288,58,120,6,0,0,0,0,0,34.2,38,6278,2588,638,110,76,0,0,0,0,0,0,0
neg,42136,-1,2130706432,186,0,0,0,0,0,0,115266,1504712,773086,54750,1504,0,1100268,0,0,0,0,0,2270896,2051254,481098,172580,0,0,0,0,242,106,0,0,0,0,0,12810,1087304,510396,838808,0,1738,926,1806,3662,58058,2382958,170,0,0,0,576434,734592,221914,165790,128872,114260,233082,274374,0,0,2752388,106,330,400,20,1100268,21780,333568,146228,195180,237140,-1,-1,-1,-1,-1,-1,44460,42136.06,2752388,2752388,2729316,16875.0,5896,30300,328100,2449318,1209600,68170,2,60,0,2220821.76,0,226696.32,16,546,0,0,1768,592828,1320570,473140,48438,10462,2100,12,48,54,2752388,-1,3518,528,65980,148640,89220,1506966,619822,14578,66,0,392,238,2169268,144982,0,25840,0,8,2240512,1540,76,0,0,0,0,0,0,0,0,12370,30608,14258,0,0,48334,10124,4378560,496124,0,0,0,0,2410410,985.54,1040,247364,400262,248144,118010,236162,272330,336190,321734,259888,9234,0,0
neg,41168,-1,142,132,0,0,0,0,0,2,44422,342832,1610640,648304,34466,964,1169644,0,0,0,634,764,2418204,2150944,414392,230966,0,0,0,0,182,56,0,0,0,0,0,24044,975750,1166398,515438,0,1412,702,1000,157154,2065086,456264,12,0,0,0,712854,695144,244578,218060,226444,213400,216888,154260,2,0,2833708,84,246,118,14,1169644,34434,251636,162100,141740,196440,-1,-1,-1,-1,-1,-1,71140,41167.8,2833708,2833708,2835076,18552,5036,38314,409020,2681630,1209600,87012,2,54,0,2326354.56,0,353501.76,0,0,0,0,17016,133414,906544,1260136,346786,14574,2996,164,122,126,2833708,-1,3524,508,71590,161682,161286,1774182,489548,19098,212,0,236,188,2317634,54860,0,2270,0,14,2356780,1626,306,0,0,0,0,0,0,0,0,16846,47712,7494,0,0,90384,14726,99400,26926,54136,4328,0,0,1445860,980.36,1048,375442,509474,377056,176326,331352,221110,193244,147838,330846,18942,0,0
neg,41840,-1,234,216,0,0,0,0,0,0,4466,82116,1651970,1100906,24598,0,1295912,0,0,0,0,0,2338380,1865944,635844,398912,0,0,0,0,332,84,0,0,0,0,0,11596,373436,1694384,784640,0,1884,1206,2300,149132,2084746,624344,444,0,0,0,1067934,760984,275338,198398,179930,322136,59336,0,0,0,2974878,0,10,30,10,1295912,46450,219998,409738,248860,205120,-1,-1,-1,-1,-1,-1,173640,41840.5,2974878,2974878,2959364,15510,776,28508,547840,2864056,1209600,77316,2,74,0,2310367.68,0,320747.52,0,0,0,0,0,7566,464168,1747026,596744,42972,5274,306,6,16,2974878,-1,4618,556,196884,258782,189808,1656002,550160,7200,46,0,478,212,2339932,370,0,14,0,22,2340828,2670,424,0,0,0,0,0,0,0,0,24678,47540,7910,0,0,87448,12252,3280,1926,0,0,0,0,1840520,1165.0,1294,346292,698622,335240,168188,326448,230144,199834,158214,375524,25550,0,0
neg,28114,-1,0,-1,0,0,0,0,0,0,446,138772,1305794,484868,21880,0,903656,0,0,0,0,0,1791718,1649954,289180,105116,0,0,0,0,0,0,0,0,0,0,0,0,401030,1406600,144130,0,3938,2708,2858,10034,672382,1257730,2110,0,0,0,1055990,237430,148836,105782,78328,69216,112402,136532,7242,2,2081318,94,132,72,36,903656,20036,137254,151348,186680,-1,-1,-1,-1,-1,-1,-1,98560,28114.28,2081318,2081318,2064198,10318,38348,84714,866960,1951760,1209600,0,-1,-1,-1,1545998.4,0,402627.84,0,0,0,0,0,23020,759000,954540,198198,15482,1520,0,-1,0,2081318,-1,3216,274,48002,308512,144418,1233000,210334,3976,28,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1610,48,0,0,0,0,0,0,0,0,9922,22836,4470,0,0,61234,9854,3218120,384942,0,0,0,0,27114320,760.38,854,417300,330084,156392,82504,177052,179596,234332,261498,109890,3112,0,0
neg,922,0,20,-1,0,0,0,0,0,966,21422,34366,20352,0,0,0,28406,0,0,0,2032,3890,51956,46804,122922,2712,0,0,0,0,26,60,0,0,0,0,0,0,0,20142,56964,0,20008,228,416,746,1176,2678,50898,2,954,0,30204,26878,5674,2060,3542,1744,3246,3756,2,0,176924,4,2,8,0,28406,620,114892,7528,-1,-1,-1,-1,-1,-1,-1,-1,122180,922.3,176924,176924,195732,426,724,17374,176300,77232,1209600,0,-1,-1,-1,44877.12,0,12582.72,16,62,0,968,10526,7292,16076,20750,21472,16,6,0,-1,8,176924,0,19870,24,668,464,942,5718,47358,1956,106,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,148,38,0,0,0,0,0,0,0,0,554,26,4,8150,2206,522,88,32640,4218,0,72,0,0,0,161.98,116,15382,6964,1318,314,18420,534,1874,32284,16,0,0,0
neg,26030,-1,0,-1,0,0,0,0,0,0,3414,286844,1275538,409346,11454,0,943568,0,0,0,870,1192,1673658,1427124,660004,199346,0,0,0,0,0,0,0,0,0,0,0,0,374278,1612316,2,0,7044,2782,1816,5808,242668,1701882,24592,4,0,0,1107850,207976,106468,84082,79732,94880,177722,127886,0,0,2334990,116,86,1578,70,943568,29682,381360,276720,468120,1310700,1310700,1310700,1310700,1310700,1310700,1310700,187580,26029.67,2334990,2334990,2075284,10867.0,486842,108698,1120300,1986596,1209600,0,-1,-1,-1,1425140.16,0,559296,-1,-1,0,0,2454,95346,957098,815080,109810,6096,712,0,-1,0,2334990,-1,1854,416,151048,214864,132794,1267924,208076,9618,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2060,140,0,0,0,0,0,0,0,0,16796,49856,8484,0,0,80088,11394,1777560,620716,0,0,0,0,265340,-1,-1,573736,275400,173086,89356,180402,210932,188550,147468,147524,142,0,0
neg,27836,-1,494,474,0,0,0,0,0,0,1092,261006,1307106,507462,48654,7528,912894,0,0,0,0,0,1773222,1402688,480706,320052,0,0,0,0,1872,330,0,0,0,0,0,58730,1064044,947664,62410,0,1316,364,740,155262,1578142,396984,40,0,0,0,709372,399224,164120,127680,113058,116256,184014,318924,200,0,2254408,316,692,110,18,912894,31958,219252,259644,239760,-1,-1,-1,-1,-1,-1,-1,236200,27835.98,2254408,2254408,2247726,16658,298,100660,1039340,2132848,1209600,77130,2,56,0,1811326.08,0,319889.28,0,0,0,0,0,23598,500402,1132566,446772,24888,4224,398,4,10,2254408,-1,3266,396,70524,160264,174190,1515730,201598,6788,92,0,612,882,1813510,62032,0,11268,0,26,1845468,1550,212,0,0,0,0,0,0,0,0,19368,22848,3602,0,0,60970,12214,80660,10008,0,0,0,0,26835980,878.8,944,339732,548002,331406,144000,252756,239410,132422,71250,72128,1742,0,0
neg,11644,-1,2130706432,-1,0,0,0,0,990,11628,33524,416580,315952,23818,0,0,316824,0,0,0,6286,8286,778432,749458,60884,24400,0,0,0,0,0,0,41350,18904,9962,16676,5048,56842,188994,177006,287710,0,414,66,104,134,270,801474,30,0,0,0,229104,458904,78178,28836,5866,1084,438,82,0,0,845718,18,8,766,0,316824,4400,27202,33560,-1,-1,-1,-1,-1,-1,-1,-1,59920,11643.53,845718,845718,841232,2793.0,48394,83946,844280,802492,1209600,0,-1,-1,-1,748555.2,75.84,53291.52,0,64,0,6902,7352,139362,488700,153258,5236,1374,308,0,-1,12,845718,-1,796,104,22056,76694,18332,502492,178498,3476,44,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,420,68,0,0,50,106,0,0,0,0,2338,1518,1198,0,0,9064,1650,19757600,1991528,0,2260,0,0,10643540,242.84,262,56644,72474,351990,281910,31266,5264,1708,588,648,0,0,0
neg,326,-1,2130706436,34,0,0,0,0,0,0,102,0,24806,1466,0,0,10592,0,0,0,0,0,24890,18340,24628,3378,0,0,0,0,68,18,0,0,0,0,0,0,22224,4150,0,0,82,20,48,32,10954,15232,6,0,0,0,15948,8170,1870,194,128,48,16,0,0,0,49542,8,106,24,0,10592,388,18476,5836,-1,-1,-1,-1,-1,-1,-1,-1,24240,325.36,49542,49542,50106,77.0,118,4720,49160,26374,1209600,1008,2,8,0,19766.4,0,6536.64,0,0,0,0,0,0,11120,14508,586,134,26,0,0,6,49542,-1,144,22,368,1434,866,6042,16214,1136,138,10,50,74,20564,11170,0,12,0,62,20844,110,44,0,0,0,0,0,0,0,0,352,12,48,0,0,506,126,92160,9312,0,0,0,0,0,50.26,54,7154,5332,1116,298,834,11552,88,0,0,0,0,0
